original,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords
-65,Dminor,60,57,65,65,65,60,Fmajor,65,Fmajor
67,Cmajor,64,60,67,67,67,64,Gmajor,67,Cmajor
-67,Cmajor,64,60,67,67,67,64,Cmajor,67,Gmajor
-67,Fmajor,60,60,60,65,65,64,Cmajor,67,Gmajor
65,Fmajor,60,60,60,65,65,60,Fmajor,64,Cmajor
64,Cmajor,60,60,60,64,64,67,Cmajor,67,Cmajor
-64,Cmajor,60,60,60,64,64,67,Cmajor,67,Cmajor
66,Dmajor,67,62,69,66,66,67,Cmajor,67,Cmajor
-66,Dmajor,67,62,69,66,66,64,Cmajor,65,Dminor
67,Gmajor,67,59,67,62,62,64,Cmajor,64,Cmajor
-67,Aminor,67,60,67,67,67,64,Cmajor,67,Gmajor
-67,Gmajor,67,59,67,67,67,64,Cmajor,64,Cmajor
71,Gmajor,67,59,67,71,71,64,Cmajor,62,Dmajor
72,Cmajor,67,60,67,72,72,64,Cmajor,65,Gmajor
-72,Cmajor,67,60,67,72,72,60,Fmajor,62,Gmajor
-72,Cmajor,67,60,67,72,72,60,Cmajor,62,Gother
64,Aminor,64,60,64,64,64,62,Gmajor,62,Dmajor
69,Dmajor,67,62,69,69,69,60,Fmajor,62,Gmajor
-69,Dmajor,67,62,69,69,69,64,Gmajor,64,Gmajor
66,Dmajor,64,62,62,66,66,67,Cmajor,64,Aminor
-66,Dmajor,64,62,62,66,66,60,Fmajor,64,Aminor
67,Gmajor,62,59,62,67,67,62,Gmajor,65,Dminor
-67,Gmajor,62,59,62,67,67,67,Cmajor,62,Gmajor
-67,Gmajor,62,59,62,67,67,60,Fmajor,74,Cmajor
-67,Gmajor,62,59,62,67,67,64,Gmajor,64,Gmajor
67,Eminor,67,59,67,70,67,67,Cmajor,60,Cmajor
-67,Cmajor,67,60,67,67,67,60,Fmajor,60,Fmajor
64,Cmajor,64,60,67,67,67,62,Gmajor,60,Fmajor
-64,Aminor,64,60,64,64,64,60,Cmajor,48,Cmajor
60,Aminor,60,60,64,64,64,60,Fmajor,72,Fmajor
-60,Fmajor,60,60,60,60,60,1000,Cmajor,1000,Cmajor
62,Bdiminished,62,59,65,62,62,60,Fmajor,60,Fmajor
65,Gmajor,62,59,62,62,62,67,Cmajor,67,Gmajor
64,Cmajor,64,60,67,64,64
