original,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords
60,Cother,59,60,60,59,60,59,Cmajor,60,Cmajor
59,Gmajor,59,59,59,59,59,59,Gmajor,60,Cmajor
-59,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor
59,Emajor,59,59,59,59,59,60,Cmajor,60,Cmajor
59,Aminor,55,60,57,57,57,60,Cmajor,60,Cmajor
57,Aminor,55,60,57,55,57,60,Cmajor,60,Cmajor
57,Aother,55,64,57,56,57,60,Cmajor,55,Cmajor
56,Emajor,55,59,56,56,56,60,Cmajor,55,Cmajor
-56,Emajor,55,59,56,56,56,60,Cmajor,55,Cmajor
59,Emajor,55,59,56,59,59,59,Cmajor,55,Cmajor
52,Aminor,55,60,57,52,52,55,Gmajor,55,Gmajor
56,Emajor,55,59,56,56,56,55,Gmajor,55,Gmajor
57,Fmajor,54,60,53,57,57,55,Cmajor,55,Cmajor
52,Aminor,54,60,55,52,52,55,Cmajor,55,Cmajor
52,Emajor,52,59,52,52,52,55,Gmajor,55,Gmajor
-52,Emajor,52,59,52,52,52,55,Gmajor,55,Gmajor
52,Aminor,54,60,55,52,52,55,Cmajor,52,Cmajor
-52,Aminor,54,60,55,52,52,52,Cmajor,52,Cmajor
-52,Aminor,54,60,55,52,52,52,Cmajor,52,Cmajor
52,Aminor,55,60,57,52,52,60,Fmajor,57,Fmajor
55,Cmajor,55,60,55,55,55,55,Cmajor,55,Cmajor
55,Gmajor,55,59,55,55,55,59,Cmajor,55,Cmajor
55,Fother,55,60,55,55,55,60,Cmajor,55,Cmajor
-55,Cmajor,55,60,55,55,55,59,Cmajor,55,Cmajor
-55,Cmajor,55,60,55,55,55,60,Fmajor,55,Cmajor
60,Cmajor,60,60,60,60,60,60,Fmajor,55,Gmajor
62,Dminor,60,57,62,62,62,60,Fmajor,55,Cmajor
-62,Cmajor,60,60,60,60,60,59,Gmajor,55,Cmajor
60,Cother,59,60,60,59,60,60,Cmajor,55,Cmajor
59,Gmajor,59,59,59,59,59,59,Cmajor,55,Cmajor
-59,Gmajor,59,59,59,59,59,55,Gmajor,60,Cmajor
59,Gmajor,59,59,59,59,59,59,Gmajor,60,Cmajor
60,Cmajor,55,60,55,60,60,59,Cmajor,60,Cmajor
55,Gmajor,59,59,59,55,55,59,Gmajor,60,Cmajor
55,Cmajor,60,60,60,55,55,59,Cmajor,60,Cmajor
59,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor
55,Cmajor,55,60,55,55,55,60,Cmajor,60,Fmajor
55,Cmajor,55,60,55,55,55,60,Cmajor,59,Bdiminished
59,Gmajor,59,59,59,59,59,60,Cmajor,59,Emajor
62,Gmajor,59,59,59,62,62,60,Cmajor,59,Emajor
62,Cmajor,60,60,60,60,60,60,Cmajor,59,Emajor
-60,Cother,59,60,60,59,60,60,Fmajor,59,Emajor
-59,Aminor,55,60,57,57,57,1000,1000,53,Fmajor
55,Cmajor,55,60,55,55,55,1000,1000,74,Cother
55,Gmajor,55,59,55,55,55,1000,1000,1000,Cmajor
-55,Gmajor,55,59,55,55,55,52,Cmajor,55,Gmajor
55,Cmajor,55,60,55,55,55
