original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords
71,65,62,52,Bdiminished,62,59,65,65,65,60,Cmajor,60,Cmajor
72,67,60,52,Cmajor,64,60,67,67,67,60,Cmajor,67,Gmajor
71,67,59,55,Gmajor,62,59,62,62,62,62,Gmajor,67,Aminor
69,64,60,48,Aminor,60,60,64,64,64,62,Gmajor,67,Aminor
69,62,57,50,Dmajor,60,62,62,65,66,67,Cmajor,67,Gmajor
67,62,59,43,Gmajor,60,59,62,62,62,67,Cmajor,64,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,67,Cmajor,60,Cmajor
69,60,48,41,Fmajor,60,60,60,53,53,60,Fmajor,60,Fmajor
67,59,52,43,Eminor,60,59,59,59,59,60,Cmajor,60,Cmajor
65,60,52,45,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
64,55,52,48,Cmajor,60,60,60,55,55,62,Gmajor,60,Fmajor
62,60,50,43,Cother,59,60,60,59,60,62,Gmajor,60,Fmajor
-62,59,53,-43,Gmajor,59,59,59,59,59,62,Gmajor,55,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,55,Cmajor,57,Fmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,60,Cmajor,55,Cmajor
67,62,55,47,Gmajor,60,59,62,62,62,60,Cmajor,55,Gmajor
-67,-62,-55,-47,Gmajor,60,59,62,62,62,55,Cmajor,55,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Fmajor,57,Fmajor
-64,-60,-55,-48,Cmajor,60,60,60,60,60,59,Gmajor,60,Cmajor
67,60,55,43,Cother,60,60,62,59,60,59,Cmajor,60,Cmajor
-67,59,-55,-43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Aminor,60,Cmajor
-64,-60,-55,-48,Cmajor,60,60,60,60,60,62,Dmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,62,Gmajor,60,Fmajor
64,60,55,52,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,67,Gmajor
62,59,55,47,Gmajor,59,59,59,62,62,62,Gmajor,67,Aminor
64,60,55,48,Cmajor,60,60,60,60,60,62,Gmajor,67,Aminor
64,60,55,52,Cmajor,60,60,60,60,60,67,Cmajor,67,Gmajor
62,59,55,55,Gmajor,59,59,59,59,59,67,Cmajor,64,Cmajor
64,60,55,53,Cmajor,60,60,60,60,60,67,Cmajor,60,Cmajor
65,62,57,50,Dminor,60,57,62,62,62,60,Fmajor,60,Fmajor
64,60,57,57,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor
62,57,57,53,Dminor,59,57,57,60,60,60,Cmajor,60,Cmajor
-62,59,55,55,Gmajor,59,59,59,59,59,62,Gmajor,60,Fmajor
60,60,55,48,Cmajor,55,60,55,60,60,62,Gmajor,60,Fmajor
-60,-60,-55,-48,Cmajor,55,60,55,60,60,62,Gmajor,55,Cmajor
72,64,57,45,Aminor,64,60,64,64,64,55,Cmajor,57,Fmajor
71,64,55,52,Eminor,62,59,67,64,64,60,Cmajor,55,Cmajor
69,60,57,41,Fmajor,60,60,60,60,60,60,Fmajor,55,Gmajor
67,60,48,48,Fother,60,60,65,60,60,60,Fmajor,55,Cmajor
65,60,53,50,Dminor,60,57,62,57,57,REST,Fmajor,REST,Dminor
64,55,55,52,Eminor,60,59,59,60,62,60,Fmajor,67,Ediminished
62,60,57,42,Dmajor,59,62,57,60,60,60,Fmajor,60,Fmajor
-62,59,50,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Fmajor,57,Fmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,59,Cmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Fmajor,60,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Fmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,59,Fmajor,55,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,60,Fmajor,60,Cmajor
67,59,50,43,Gmajor,60,59,62,59,59,60,Fmajor,60,Cmajor
65,57,53,38,Dminor,60,57,62,60,60,59,Gmajor,60,Cmajor
64,60,55,40,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor
64,60,55,36,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
64,55,48,48,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor
64,57,48,45,Aminor,60,60,60,57,57,60,Cmajor,60,Cmajor
62,57,-48,41,Dminor,59,57,57,57,57,60,Fmajor,59,Gmajor
65,53,48,38,Dminor,60,57,62,53,53,59,Fmajor,60,Cmajor
62,55,53,35,Gmajor,59,59,59,55,55,59,Bdiminished,60,Cmajor
60,55,55,40,Cmajor,55,60,55,60,60,59,Cmajor,60,Cmajor
62,59,53,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,59,Gmajor,55,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,55,Gmajor,55,Cmajor
67,59,50,43,Gmajor,60,59,62,59,59,55,Cmajor,57,Fmajor
65,57,53,38,Dminor,60,57,62,60,60,59,Cmajor,60,Cmajor
64,60,55,40,Cmajor,60,60,60,60,60,60,Fmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Fmajor,60,Cmajor
64,60,55,36,Cmajor,60,60,60,60,60,60,Cother,60,Cmajor
64,55,48,48,Cmajor,60,60,60,55,55,59,Gmajor,60,Cmajor
64,57,48,45,Aminor,60,60,60,57,57,60,Cmajor,55,Cmajor
62,57,-48,41,Dminor,59,57,57,57,57,60,Cmajor,55,Cmajor
65,53,48,38,Dminor,60,57,62,53,53,60,Dminor,55,Cmajor
62,55,53,35,Gmajor,59,59,59,55,55,59,Gmajor,55,Cmajor
60,55,55,40,Cmajor,55,60,55,60,60,60,Cmajor,55,Cmajor
62,59,53,43,Gmajor,59,59,59,59,59,60,Cmajor,55,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,55,Cother
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,55,Gmajor
62,55,47,43,Gmajor,59,59,59,55,55,60,Cmajor,60,Cmajor
64,55,49,41,C#diminished,60,61,61,55,55,55,Gmajor,55,Cmajor
65,53,50,38,Dminor,60,57,62,57,57,55,Cmajor,57,Fmajor
64,57,49,43,Amajor,60,64,61,57,57,59,Cmajor,60,Cmajor
62,57,50,46,B-major,59,62,58,53,53,60,Fmajor,60,Cmajor
64,55,49,45,Amajor,60,64,61,57,57,60,Fmajor,60,Cmajor
62,53,45,38,Dminor,59,57,57,53,53,60,Cother,60,Cmajor
62,55,50,47,Gmajor,59,59,59,55,55,59,Gmajor,60,Cmajor
64,55,48,48,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor
65,57,48,45,Fmajor,60,60,60,57,57,60,Cmajor,60,Cmajor
67,59,50,43,Gmajor,60,59,62,59,59,60,Dminor,60,Cmajor
65,57,48,45,Fmajor,60,60,60,57,57,59,Gmajor,60,Cmajor
64,55,52,48,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor
62,53,45,50,Dminor,59,57,57,53,53,60,Cmajor,60,Cmajor
64,57,48,45,Aminor,60,60,60,57,57,60,Cmajor,60,Fmajor
60,57,52,45,Aminor,55,60,57,57,57,60,Cmajor,57,Fmajor
62,57,45,41,Dminor,59,57,57,57,57,60,Fmajor,55,Cmajor
64,55,48,40,Cmajor,60,60,60,55,55,60,Fmajor,52,Aminor
65,53,48,38,Dminor,60,57,62,53,53,REST,Fmajor,REST,Dminor
62,55,47,41,Gmajor,59,59,59,55,55,60,Fmajor,67,Ediminished
60,55,48,40,Cmajor,55,60,55,55,55,60,Fmajor,60,Fmajor
59,55,50,43,Gmajor,55,59,55,55,55,52,Cmajor,52,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,59,Cmajor,60,Cmajor
60,55,52,48,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor
60,60,52,45,Aminor,55,60,57,57,57,60,Cmajor,60,Fmajor
62,60,55,43,Cother,59,60,60,59,60,62,Gmajor,60,Fmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Fmajor,60,Fmajor
-64,-60,57,-48,Aminor,60,60,60,60,60,64,Bdiminished,59,Gmajor
67,59,55,52,Eminor,60,59,59,60,59,59,Cmajor,59,Cmajor
67,64,57,48,Aminor,60,60,60,64,64,59,Cmajor,57,Dminor
-67,62,57,50,Gother,60,67,62,62,62,60,Cmajor,62,Cmajor
66,-62,60,-50,Dmajor,57,62,57,62,62,60,Cmajor,62,Gmajor
67,62,59,43,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor
-67,-62,-59,-43,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
65,57,53,50,Dminor,60,57,62,57,57,60,Fmajor,64,Cmajor
-65,60,55,52,Cmajor,60,60,60,60,60,67,Cmajor,62,Gmajor
64,-60,55,-52,Cmajor,60,60,60,60,60,67,Eminor,67,Eminor
62,60,55,55,Cother,59,60,60,59,60,60,Fmajor,64,Aminor
-62,59,55,52,Eminor,59,59,59,59,59,59,Dmajor,60,Cmajor
-62,60,52,57,Aminor,59,60,60,60,60,62,Gmajor,60,Fmajor
62,60,57,53,Dminor,59,57,57,60,60,62,Gmajor,60,Fmajor
-62,59,55,55,Gmajor,59,59,59,59,59,62,Gmajor,65,Dminor
-62,59,-55,43,Gmajor,59,59,59,59,59,60,Cmajor,62,Gmajor
60,55,52,48,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor
-60,-55,-52,-48,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor
-60,-55,-52,-48,Cmajor,55,60,55,55,55,60,Cmajor,55,Cmajor
60,55,52,48,Cmajor,55,60,55,55,55,60,Cmajor,55,Cmajor
60,60,52,45,Aminor,55,60,57,57,57,59,Cmajor,55,Cmajor
62,60,55,43,Cother,59,60,60,59,60,59,Gmajor,55,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,59,Cmajor,55,Cmajor
-64,-60,57,-48,Aminor,60,60,60,60,60,60,Cmajor,55,Cmajor
67,59,55,52,Eminor,60,59,59,60,59,60,Cmajor,55,Cmajor
67,64,57,48,Aminor,60,60,60,64,64,60,Cmajor,55,Cmajor
-67,62,57,50,Gother,60,67,62,62,62,60,Cmajor,55,Cmajor
66,-62,60,-50,Dmajor,57,62,57,62,62,60,Cmajor,55,Cmajor
67,62,59,43,Gmajor,60,59,62,62,62,60,Cmajor,57,Fmajor
-67,-62,-59,-43,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,59,Gmajor,55,Cmajor
65,57,53,50,Dminor,60,57,62,57,57,59,Gmajor,55,Cmajor
-65,60,55,52,Cmajor,60,60,60,60,60,55,Cmajor,55,Cmajor
64,-60,55,-52,Cmajor,60,60,60,60,60,55,Cmajor,55,Cmajor
62,60,55,55,Cother,59,60,60,59,60,60,Fmajor,57,Fmajor
-62,59,55,52,Eminor,59,59,59,59,59,59,Gmajor,60,Cmajor
-62,60,52,57,Aminor,59,60,60,60,60,59,Cmajor,60,Cmajor
62,60,57,53,Dminor,59,57,57,60,60,59,Cmajor,60,Cmajor
-62,59,55,55,Gmajor,59,59,59,59,59,59,Gmajor,60,Cmajor
-62,59,-55,43,Gmajor,59,59,59,59,59,59,Gmajor,60,Cmajor
60,55,52,48,Cmajor,55,60,55,55,55,59,Cmajor,60,Cmajor
-60,-55,-52,-48,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor
-60,-55,-52,-48,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor
62,59,55,55,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor
64,-59,55,52,Eminor,60,59,59,60,62,60,Cmajor,60,Cmajor
65,62,57,50,Dminor,60,57,62,62,62,60,Cmajor,62,Gmajor
-65,57,53,-50,Dminor,60,57,62,57,57,62,Gmajor,62,Gmajor
65,62,-53,46,B-major,60,62,62,62,62,62,Cother,60,Cmajor
64,62,58,43,Ediminished,60,58,62,62,62,62,Gmajor,55,Gmajor
-64,61,57,45,Amajor,60,64,61,60,61,60,Cmajor,55,Cmajor
64,61,-57,45,Amajor,60,64,61,60,61,60,Cmajor,57,Fmajor
62,57,53,50,Dminor,59,57,57,57,57,60,Cmajor,55,Cmajor
-62,-57,-53,-50,Dminor,59,57,57,57,57,59,Cmajor,55,Cmajor
-62,-57,-53,-50,Dminor,59,57,57,57,57,55,Gmajor,55,Gmajor
64,61,57,45,Amajor,60,64,61,60,61,55,Gmajor,55,Gmajor
64,57,52,49,Amajor,60,64,61,57,57,55,Cmajor,55,Cmajor
64,61,55,45,Amajor,60,64,61,60,61,55,Cmajor,55,Cmajor
65,62,53,50,Dminor,60,57,62,57,57,60,Fmajor,57,Fmajor
-65,57,50,-50,Dminor,60,57,62,57,57,59,Gmajor,60,Cmajor
69,57,62,53,Dminor,60,57,65,65,65,59,Cmajor,60,Cmajor
69,65,59,50,Bdiminished,60,59,62,65,65,59,Cmajor,60,Cmajor
-69,62,-59,47,Bminor,60,62,62,63,62,59,Gmajor,60,Cmajor
68,62,59,52,Emajor,64,59,64,64,64,59,Gmajor,60,Cmajor
69,60,57,45,Aminor,60,60,64,60,60,59,Cmajor,60,Cmajor
-69,-60,-57,-45,Aminor,60,60,64,60,60,60,Cmajor,60,Cmajor
71,64,56,52,Emajor,62,59,68,64,64,60,Cmajor,60,Cmajor
72,64,57,57,Aminor,64,60,64,64,64,60,Cmajor,60,Cmajor
64,60,-57,-57,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor
-64,-60,57,53,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
65,59,53,50,Bdiminished,60,59,59,57,59,60,Cmajor,62,Gmajor
-65,62,50,47,Bdiminished,60,59,59,55,62,62,Gmajor,62,Gmajor
64,60,-55,48,Cmajor,60,60,60,60,60,62,Cother,60,Cmajor
62,60,55,55,Cother,59,60,60,59,60,62,Gmajor,55,Gmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,55,Cmajor
67,60,55,52,Cmajor,60,60,60,60,60,60,Cmajor,57,Fmajor
69,60,53,53,Fmajor,60,60,60,60,60,60,Cmajor,55,Cmajor
-69,65,57,-53,Fmajor,60,60,60,60,60,60,Fmajor,55,Cmajor
65,64,60,57,Fmajor,60,60,60,60,60,REST,REST,57,Fmajor
64,60,55,48,Cmajor,60,60,60,60,60,REST,REST,52,Cmajor
62,60,55,43,Cother,59,60,60,59,60,REST,REST,60,Fmajor
-62,59,53,-43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Fmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Fmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Cother,60,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,59,Gmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
67,59,50,43,Gmajor,60,59,62,59,59,60,Dminor,60,Cmajor
65,57,50,38,Dminor,60,57,62,57,57,59,Gmajor,60,Cmajor
64,60,55,40,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
62,60,55,43,Cother,59,60,60,59,60,60,Cmajor,60,Cmajor
64,60,55,36,Cmajor,60,60,60,60,60,60,Cmajor,60,Fmajor
64,60,57,45,Aminor,60,60,60,60,60,60,Cmajor,57,Fmajor
64,60,55,40,Cmajor,60,60,60,60,60,60,Fmajor,55,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Fmajor,52,Aminor
65,62,57,38,Dminor,60,57,62,62,62,REST,Fmajor,REST,Dminor
62,59,55,41,Gmajor,59,59,59,59,59,60,Fmajor,67,Ediminished
60,60,52,45,Aminor,55,60,57,57,57,60,Fmajor,60,Fmajor
62,60,57,41,Dminor,59,57,57,60,60,59,Cmajor,55,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Fmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Fmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Cother,60,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,59,Gmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
67,59,50,43,Gmajor,60,59,62,59,59,60,Dminor,60,Cmajor
65,57,50,38,Dminor,60,57,62,57,57,59,Gmajor,60,Cmajor
64,60,55,40,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
62,60,55,43,Cother,59,60,60,59,60,60,Cmajor,60,Cmajor
64,60,55,36,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
64,60,57,45,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor
64,60,55,40,Cmajor,60,60,60,60,60,60,Fmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,59,Gmajor
65,62,57,38,Dminor,60,57,62,62,62,59,Gmajor,60,Cmajor
62,59,55,41,Gmajor,59,59,59,59,59,59,Gmajor,60,Cmajor
60,60,52,45,Aminor,55,60,57,57,57,59,Cmajor,60,Cmajor
62,60,57,41,Dminor,59,57,57,60,60,60,Cmajor,60,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,59,Gmajor,55,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,55,Gmajor,55,Cmajor
67,59,50,43,Gmajor,60,59,62,59,59,55,Cmajor,57,Fmajor
65,57,50,38,Dminor,60,57,62,57,57,59,Cmajor,60,Cmajor
64,60,55,40,Cmajor,60,60,60,60,60,60,Fmajor,60,Cmajor
62,60,55,43,Cother,59,60,60,59,60,60,Fmajor,60,Cmajor
64,60,55,36,Cmajor,60,60,60,60,60,60,Cother,60,Cmajor
64,60,57,45,Aminor,60,60,60,60,60,59,Gmajor,60,Cmajor
64,60,55,40,Cmajor,60,60,60,60,60,60,Cmajor,55,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,55,Cmajor
65,62,57,38,Dminor,60,57,62,62,62,60,Dminor,55,Cmajor
62,59,55,41,Gmajor,59,59,59,59,59,59,Gmajor,55,Cmajor
60,60,52,45,Aminor,55,60,57,57,57,60,Cmajor,55,Cmajor
62,60,57,41,Dminor,59,57,57,60,60,60,Cmajor,55,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,55,Cother
60,55,52,48,Cmajor,55,60,55,55,55,60,Cmajor,55,Gmajor
62,55,50,47,Gmajor,59,59,59,55,55,60,Cmajor,60,Cmajor
64,55,48,46,Cmajor,60,60,60,55,55,55,Gmajor,55,Cmajor
65,57,48,45,Fmajor,60,60,60,57,57,55,Cmajor,57,Fmajor
64,57,49,43,Amajor,60,64,61,57,57,59,Cmajor,60,Cmajor
62,57,50,41,Dminor,59,57,57,57,57,60,Fmajor,60,Cmajor
-62,58,55,43,Gminor,59,62,55,59,58,60,Fmajor,60,Cmajor
62,57,53,38,Dminor,59,57,57,57,57,60,Cother,60,Cmajor
62,59,50,43,Gmajor,59,59,59,59,59,59,Gmajor,60,Cmajor
64,60,55,40,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
65,58,53,38,B-major,60,62,62,60,58,60,Cmajor,60,Cmajor
67,57,52,37,Amajor,60,64,57,57,57,60,Dminor,60,Cmajor
65,57,53,38,Dminor,60,57,62,60,60,59,Gmajor,60,Cmajor
64,60,57,45,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor
62,-60,45,41,Dminor,59,57,57,57,57,60,Cmajor,60,Cmajor
64,56,47,40,Emajor,60,59,59,56,56,60,Cmajor,60,Fmajor
64,57,48,45,Aminor,60,60,60,57,57,60,Cmajor,57,Fmajor
64,55,52,48,Cmajor,60,60,60,55,55,60,Fmajor,55,Cmajor
62,59,55,47,Gmajor,59,59,59,62,62,60,Fmajor,52,Aminor
65,62,47,44,G#diminished,60,62,56,62,62,REST,Fmajor,REST,Dminor
62,-60,45,42,Dmajor,59,62,57,57,57,60,Fmajor,67,Ediminished
60,57,48,45,Aminor,55,60,57,52,52,60,Fmajor,60,Fmajor
62,57,-48,41,Dminor,59,57,57,57,57,59,Cmajor,55,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Fmajor,57,Dminor
65,60,57,45,Fmajor,60,60,60,60,60,60,Fmajor,64,Cmajor
67,62,50,47,Gmajor,60,59,62,62,62,60,Fmajor,64,Cmajor
67,59,52,43,Eminor,60,59,59,59,59,67,Cmajor,60,Cmajor
60,60,52,45,Aminor,55,60,57,57,57,60,Fmajor,60,Fmajor
62,60,57,41,Dminor,59,57,57,60,60,60,Cmajor,65,Dminor
64,60,55,36,Cmajor,60,60,60,60,60,60,Cmajor,62,Gmajor
-64,-60,-55,-36,Cmajor,60,60,60,60,60,62,Gmajor,62,Gmajor
69,60,53,41,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
71,62,53,38,Bdiminished,62,59,65,62,62,60,Cmajor,60,Cmajor
72,60,55,40,Cmajor,64,60,67,60,60,60,Dminor,60,Cmajor
64,60,55,36,Cmajor,60,60,60,60,60,59,Gmajor,60,Cmajor
62,60,57,41,Dminor,59,57,57,60,60,60,Cmajor,62,Gmajor
-62,59,55,43,Gmajor,59,59,59,59,59,62,Gmajor,62,Gmajor
60,55,52,36,Cmajor,55,60,55,55,55,62,Gmajor,62,Gmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,62,Gmajor,60,Fmajor
64,60,55,48,Cmajor,60,60,60,60,60,62,Gmajor,60,Fmajor
65,60,57,45,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
67,62,50,47,Gmajor,60,59,62,62,62,60,Dminor,60,Cmajor
67,59,52,43,Eminor,60,59,59,59,59,59,Gmajor,60,Cmajor
60,60,52,45,Aminor,55,60,57,57,57,60,Cmajor,55,Gmajor
62,60,57,41,Dminor,59,57,57,60,60,55,Gmajor,55,Cmajor
64,60,55,36,Cmajor,60,60,60,60,60,55,Cmajor,57,Fmajor
-64,-60,-55,-36,Cmajor,60,60,60,60,60,59,Cmajor,60,Cmajor
69,60,53,41,Fmajor,60,60,60,60,60,60,Fmajor,60,Cmajor
71,62,53,38,Bdiminished,62,59,65,62,62,60,Fmajor,57,Fmajor
72,60,55,40,Cmajor,64,60,67,60,60,60,Fmajor,67,Cmajor
64,60,55,36,Cmajor,60,60,60,60,60,67,Cmajor,59,Gmajor
62,60,57,41,Dminor,59,57,57,60,60,60,Fmajor,53,Fmajor
-62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,60,Fmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,59,Cmajor,59,Bdiminished
67,62,55,47,Gmajor,60,59,62,62,62,55,Gmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,62,Gmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
-64,-60,-55,-48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
69,57,52,49,Amajor,60,64,64,64,64,60,Cmajor,60,Cmajor
69,57,49,45,Amajor,60,64,64,57,57,55,Gmajor,55,Cmajor
66,57,50,50,Dmajor,57,62,57,57,57,55,Cmajor,57,Fmajor
-66,-57,-50,-50,Dmajor,57,62,57,57,57,59,Cmajor,60,Cmajor
67,62,55,47,Gmajor,60,59,62,62,62,60,Fmajor,60,Cmajor
62,62,59,43,Gmajor,59,59,59,62,55,60,Fmajor,57,Fmajor
