original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
64,60,55,52,Cmajor,60,60,60,60,60,67,Cmajor,67,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Eminor
62,59,55,55,Gmajor,59,59,59,59,59,67,Cmajor,64,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Eminor
64,60,55,53,Cmajor,60,60,60,60,60,67,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Cmajor
65,62,57,50,Dminor,60,57,62,62,62,60,Fmajor,60,Fmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,60,57,57,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,57,57,53,Dminor,59,57,57,60,60,60,Cmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-62,59,55,55,Gmajor,59,59,59,59,59,62,Gmajor,60,Fmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Cother
60,60,55,48,Cmajor,55,60,55,60,60,62,Gmajor,60,Fmajor,Cother,Cother,Cother,Cother,Cother,Cother,Cother
-60,-60,-55,-48,Cmajor,55,60,55,60,60,62,Gmajor,55,Cmajor,Cother,Cother,Cother,Cother,Cother,Cother,Cother
72,64,57,45,Aminor,64,60,64,64,64,55,Cmajor,57,Fmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
71,64,55,52,Eminor,62,59,67,64,64,60,Cmajor,55,Cmajor,Eminor,Eminor,Eminor,Eminor,Eminor,Cmajor,Eminor
69,60,57,41,Fmajor,60,60,60,60,60,60,Fmajor,55,Gmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,60,48,48,Fother,60,60,65,60,60,60,Fmajor,55,Cmajor,Cother,Cother,Fother,Cother,Cother,Cother,Cother
65,60,53,50,Dminor,60,57,62,57,57,Rest,Fmajor,Rest,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,55,55,52,Eminor,60,59,59,60,62,60,Fmajor,67,Ediminished,Cmajor,Eminor,Eminor,Cmajor,Eminor,Cmajor,Eminor
62,60,57,42,Dmajor,59,62,57,60,60,60,Fmajor,60,Fmajor,Bminor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
-62,59,50,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,60,Fmajor,57,Fmajor,Eother,Eother,Eother,Eother,Eother,Cmajor,Aother
Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,59,Cmajor,60,Cmajor,Eother,Eother,Eother,Eother,Eother,Eother,Cmajor
Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,60,Fmajor,60,Cmajor,Eother,Eother,Eother,Eother,Eother,Cmajor,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,59,Fmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,60,Fmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,59,50,43,Gmajor,60,59,62,59,59,60,Fmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
65,57,53,38,Dminor,60,57,62,60,60,59,Gmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Bdiminished,Dminor
64,60,55,40,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
64,60,55,36,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,55,48,48,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,57,48,45,Aminor,60,60,60,57,57,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,57,-48,41,Dminor,59,57,57,57,57,60,Fmajor,59,Gmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Bdiminished
65,53,48,38,Dminor,60,57,62,53,53,59,Fmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Bdiminished,Dminor
62,55,53,35,Gmajor,59,59,59,55,55,59,Bdiminished,60,Cmajor,Bdiminished,Bdiminished,Bdiminished,Gmajor,Gmajor,Bdiminished,Bdiminished
60,55,55,40,Cmajor,55,60,55,60,60,59,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,53,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Dminor,Dminor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,59,Gmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,55,Gmajor,55,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,59,50,43,Gmajor,60,59,62,59,59,55,Cmajor,57,Fmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Gother,Gother
65,57,53,38,Dminor,60,57,62,60,60,59,Cmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Bdiminished,Dminor
64,60,55,40,Cmajor,60,60,60,60,60,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Fmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
64,60,55,36,Cmajor,60,60,60,60,60,60,Cother,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,55,48,48,Cmajor,60,60,60,55,55,59,Gmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,57,48,45,Aminor,60,60,60,57,57,60,Cmajor,55,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,57,-48,41,Dminor,59,57,57,57,57,60,Cmajor,55,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
65,53,48,38,Dminor,60,57,62,53,53,60,Dminor,55,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
62,55,53,35,Gmajor,59,59,59,55,55,59,Gmajor,55,Cmajor,Bdiminished,Bdiminished,Bdiminished,Gmajor,Gmajor,Bdiminished,Gmajor
60,55,55,40,Cmajor,55,60,55,60,60,60,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,53,43,Gmajor,59,59,59,59,59,60,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Dminor,Gother
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,55,Cother,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,55,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,55,47,43,Gmajor,59,59,59,55,55,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
64,55,49,41,C#diminished,60,61,61,55,55,55,Gmajor,55,Cmajor,Fother,Fother,Fother,C#diminished,C#diminished,C#diminished,C#diminished
65,53,50,38,Dminor,60,57,62,57,57,55,Cmajor,57,Fmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Gother,Dminor
64,57,49,43,Amajor,60,64,61,57,57,59,Cmajor,60,Cmajor,Cmajor,C#diminished,C#diminished,Amajor,Amajor,C#diminished,Cmajor
62,57,50,46,B-major,59,62,58,53,53,60,Fmajor,60,Cmajor,Bminor,B-major,B-major,B-major,B-major,B-major,B-major
64,55,49,45,Amajor,60,64,61,57,57,60,Fmajor,60,Cmajor,Aother,Amajor,Amajor,Amajor,Amajor,Aother,Aother
62,53,45,38,Dminor,59,57,57,53,53,60,Cother,60,Cmajor,Bminor,Dother,Dother,Dminor,Dminor,Dother,Dother
62,55,50,47,Gmajor,59,59,59,55,55,59,Gmajor,60,Cmajor,Bminor,Bminor,Bminor,Gmajor,Gmajor,Bminor,Bminor
64,55,48,48,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,57,48,45,Fmajor,60,60,60,57,57,60,Cmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,59,50,43,Gmajor,60,59,62,59,59,60,Dminor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
65,57,48,45,Fmajor,60,60,60,57,57,59,Gmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,55,52,48,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,53,45,50,Dminor,59,57,57,53,53,60,Cmajor,60,Cmajor,Bminor,Dother,Dother,Dminor,Dminor,Dother,Dother
64,57,48,45,Aminor,60,60,60,57,57,60,Cmajor,60,Fmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
60,57,52,45,Aminor,55,60,57,57,57,60,Cmajor,57,Fmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,57,45,41,Dminor,59,57,57,57,57,60,Fmajor,55,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,55,48,40,Cmajor,60,60,60,55,55,60,Fmajor,52,Aminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,53,48,38,Dminor,60,57,62,53,53,Rest,Fmajor,Rest,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
62,55,47,41,Gmajor,59,59,59,55,55,60,Fmajor,67,Ediminished,Bdiminished,Bdiminished,Bdiminished,Gmajor,Gmajor,Bdiminished,Gmajor
60,55,48,40,Cmajor,55,60,55,55,55,60,Fmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
59,55,50,43,Gmajor,55,59,55,55,55,52,Cmajor,52,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Eminor
Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,59,Cmajor,60,Cmajor,Eother,Eother,Eother,Eother,Eother,Eother,Cmajor
60,55,52,48,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,60,52,45,Aminor,55,60,57,57,57,60,Cmajor,60,Fmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,60,55,43,Cother,59,60,60,59,60,62,Gmajor,60,Fmajor,Gmajor,Cother,Cother,Gmajor,Cother,Gother,Cother
64,60,55,48,Cmajor,60,60,60,60,60,60,Fmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-64,-60,57,-48,Aminor,60,60,60,60,60,64,Bdiminished,59,Gmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
67,59,55,52,Eminor,60,59,59,60,59,59,Cmajor,59,Cmajor,Cmajor,Eminor,Eminor,Cmajor,Eminor,Eminor,Eminor
67,64,57,48,Aminor,60,60,60,64,64,59,Cmajor,57,Dminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
-67,62,57,50,Gother,60,67,62,62,62,60,Cmajor,62,Cmajor,Aminor,Gother,Gother,Gother,Gother,Aminor,Gother
66,-62,60,-50,Dmajor,57,62,57,62,62,60,Cmajor,62,Gmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
67,62,59,43,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
-67,-62,-59,-43,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,57,53,50,Dminor,60,57,62,57,57,60,Fmajor,64,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-65,60,55,52,Cmajor,60,60,60,60,60,67,Cmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Eminor
64,-60,55,-52,Cmajor,60,60,60,60,60,67,Eminor,67,Eminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Eminor
62,60,55,55,Cother,59,60,60,59,60,60,Fmajor,64,Aminor,Gmajor,Cother,Cother,Gmajor,Cother,Cother,Eminor
-62,59,55,52,Eminor,59,59,59,59,59,59,Dmajor,60,Cmajor,Eminor,Eminor,Eminor,Eminor,Eminor,Eminor,Cmajor
-62,60,52,57,Aminor,59,60,60,60,60,62,Gmajor,60,Fmajor,Bminor,Aminor,Aminor,Aminor,Aminor,Dother,Aminor
62,60,57,53,Dminor,59,57,57,60,60,62,Gmajor,60,Fmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-62,59,55,55,Gmajor,59,59,59,59,59,62,Gmajor,65,Dminor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Gother
-62,59,-55,43,Gmajor,59,59,59,59,59,60,Cmajor,62,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gother
60,55,52,48,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-60,-55,-52,-48,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-60,-55,-52,-48,Cmajor,55,60,55,55,55,60,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,55,52,48,Cmajor,55,60,55,55,55,60,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,60,52,45,Aminor,55,60,57,57,57,59,Cmajor,55,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,60,55,43,Cother,59,60,60,59,60,59,Gmajor,55,Cmajor,Gmajor,Cother,Cother,Gmajor,Cother,Gmajor,Gother
64,60,55,48,Cmajor,60,60,60,60,60,59,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-64,-60,57,-48,Aminor,60,60,60,60,60,60,Cmajor,55,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
67,59,55,52,Eminor,60,59,59,60,59,60,Cmajor,55,Cmajor,Cmajor,Eminor,Eminor,Cmajor,Eminor,Cmajor,Eminor
67,64,57,48,Aminor,60,60,60,64,64,60,Cmajor,55,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
-67,62,57,50,Gother,60,67,62,62,62,60,Cmajor,55,Cmajor,Aminor,Gother,Gother,Gother,Gother,Aminor,Gother
66,-62,60,-50,Dmajor,57,62,57,62,62,60,Cmajor,55,Cmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
