original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords
-60,54,-48,-45,F#diminished,55,60,54,52,54,60,Dminor,55,Cmajor
59,55,50,43,Gmajor,55,59,55,55,55,59,Gmajor,55,Cmajor
57,54,50,38,Dmajor,54,62,54,54,54,60,Cmajor,55,Cmajor
-57,-54,48,-38,Dmajor,54,62,54,55,54,60,Cmajor,55,Cmajor
55,55,47,40,Eminor,50,59,55,55,55,60,Fmajor,57,Fmajor
62,57,53,41,Dminor,59,57,57,57,57,60,Fmajor,57,Fmajor
64,-57,48,-41,Fmajor,60,60,60,57,57,59,Fmajor,57,Dminor
-64,60,-48,42,F#other,60,60,60,57,60,60,Fmajor,57,Dminor
62,55,47,43,Gmajor,59,59,59,55,55,60,Fmajor,52,Cmajor
-62,-55,-47,-43,Gmajor,59,59,59,55,55,52,Cmajor,52,Cmajor
64,59,52,44,Emajor,60,59,59,59,59,53,Fmajor,57,Fmajor
65,60,57,45,Fmajor,60,60,60,60,60,53,Fmajor,48,Fmajor
-65,62,55,47,Gmajor,60,59,62,62,62,52,Cmajor,52,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,55,Cmajor,57,Fmajor
62,59,55,43,Gmajor,59,59,59,59,59,57,Fmajor,55,Cmajor
60,60,52,45,Aminor,55,60,57,57,57,60,Fmajor,52,Aminor
60,-60,57,41,Fmajor,55,60,57,57,57,1000,Fmajor,1000,Dminor
64,60,55,43,Cmajor,60,60,60,60,60,60,Fmajor,67,Ediminished
62,59,-55,-43,Gmajor,59,59,59,59,59,60,Fmajor,60,Fmajor
-62,-59,53,-43,Gmajor,59,59,59,59,59,59,Cmajor,55,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55
