original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords
62,-57,50,47,Bminor,59,62,57,55,57,60,Cmajor,60,Cmajor
64,55,50,48,Cmajor,60,60,60,55,55,55,Cmajor,55,Cmajor
62,55,-48,43,Cother,59,60,60,55,55,55,Cmajor,55,Cmajor
60,55,48,45,Aminor,55,60,57,52,52,55,Gmajor,55,Gmajor
-60,54,50,-45,Dmajor,55,62,57,54,54,55,Gmajor,55,Gmajor
62,55,47,43,Gmajor,59,59,59,55,55,55,Cmajor,52,Cmajor
62,55,55,47,Gmajor,59,59,59,62,62,52,Cmajor,52,Cmajor
64,55,52,48,Cmajor,60,60,60,55,55,52,Cmajor,52,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Fmajor,57,Fmajor
60,59,52,45,Aminor,55,60,57,57,57,55,Cmajor,55,Cmajor
60,55,52,40,Cmajor,55,60,55,55,55,59,Cmajor,55,Cmajor
59,55,50,43,Gmajor,55,59,55,55,55,60,Cmajor,55,Cmajor
-59,-55,53,-43,Gmajor,55,59,55,55,55,59,Cmajor,55,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Fmajor,55,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,60,Fmajor,55,Gmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,60,Fmajor,55,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,59,Gmajor,55,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,60,Cmajor,55,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,59,Cmajor,55,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,55,Gmajor,60,Cmajor
64,-62,55,48,Cmajor,60,60,60,60,60,59,Gmajor,60,Cmajor
62,60,55,43,Cother,59,60,60,59,60,59,Cmajor,60,Cmajor
-62,59,-55,-43,Gmajor,59,59,59,59,59,59,Gmajor,60,Cmajor
-62,-59,-55,-43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor
62,59,52,44,Emajor,59,59,59,59,59,60,Cmajor,60,Cmajor
60,59,52,45,Aminor,55,60,57,57,57,60,Cmajor,60,Cmajor
60,57,52,48,Aminor,55,60,57,55,57,60,Cmajor,60,Cmajor
59,57,52,52,Aother,55,64,57,56,57,60,Cmajor,55,Cmajor
-59,56,-52,-52,Emajor,55,59,56,56,56,60,Cmajor,55,Cmajor
-59,-56,-52,-52,Emajor,55,59,56,56,56,60,Cmajor,55,Cmajor
59,59,52,44,Emajor,55,59,56,59,59,59,Cmajor,55,Cmajor
60,52,48,45,Aminor,55,60,57,52,52,55,Gmajor,55,Gmajor
59,56,53,40,Emajor,55,59,56,56,56,55,Gmajor,55,Gmajor
57,57,52,41,Fmajor,54,60,53,57,57,55,Cmajor,55,Cmajor
57,52,48,36,Aminor,54,60,55,52,52,55,Cmajor,55,Cmajor
56,52,47,40,Emajor,52,59,52,52,52,55,Gmajor,55,Gmajor
-56,-52,50,-40,Emajor,52,59,52,52,52,55,Gmajor,55,Gmajor
57,52,48,45,Aminor,54,60,55,52,52,55,Cmajor,52,Cmajor
-57,-52,-48,-45,Aminor,54,60,55,52,52,52,Cmajor,52,Cmajor
-57,-52,-48,-45,Aminor,54,60,55,52,52,52,Cmajor,52,Cmajor
60,52,48,45,Aminor,55,60,57,52,52,60,Fmajor,57,Fmajor
60,55,52,40,Cmajor,55,60,55,55,55,55,Cmajor,55,Cmajor
59,55,50,43,Gmajor,55,59,55,55,55,59,Cmajor,55,Cmajor
60,55,53,36,Fother,55,60,55,55,55,60,Cmajor,55,Cmajor
-60,-55,52,-36,Cmajor,55,60,55,55,55,59,Cmajor,55,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,60,Fmajor,55,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Fmajor,55,Gmajor
65,62,57,48,Dminor,60,57,62,62,62,60,Fmajor,55,Cmajor
64,-62,55,48,Cmajor,60,60,60,60,60,59,Gmajor,55,Cmajor
62,60,55,43,Cother,59,60,60,59,60,60,Cmajor,55,Cmajor
-62,59,-55,-43,Gmajor,59,59,59,59,59,59,Cmajor,55,Cmajor
-62,-59,-55,-43,Gmajor,59,59,59,59,59,55,Gmajor,60,Cmajor
62,59,55,41,Gmajor,59,59,59,59,59,59,Gmajor,60,Cmajor
60,60,55,40,Cmajor,55,60,55,60,60,59,Cmajor,60,Cmajor
62,55,-55,35,Gmajor,59,59,59,55,55,59,Gmajor,60,Cmajor
64,55,52,36,Cmajor,60,60,60,55,55,59,Cmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor
60,55,48,40,Cmajor,55,60,55,55,55,60,Cmajor,60,Fmajor
-60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,59,Bdiminished
62,59,50,43,Gmajor,59,59,59,59,59,60,Cmajor,59,Emajor
62,62,55,47,Gmajor,59,59,59,62,62,60,Cmajor,59,Emajor
64,62,55,48,Cmajor,60,60,60,60,60,60,Cmajor,59,Emajor
62,-60,55,43,Cother,59,60,60,59,60,60,Fmajor,59,Emajor
60,-59,52,45,Aminor,55,60,57,57,57,1000,1000,53,Fmajor
60,55,-52,40,Cmajor,55,60,55,55,55,1000,1000,74,Cother
59,55,50,43,Gmajor,55,59,55,55,55,1000,1000,1000,Cmajor
-59,-55,53,-43,Gmajor,55,59,55,55,55,52,Cmajor,55,Gmajor
60,55,52,36,Cmajor,55,60,55,55,55
