original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords
77,67,62,60,Dminor,69,57,69,67,67,64,Gmajor,64,Gmajor
-77,-67,-62,59,Gmajor,69,59,67,67,67,64,Cmajor,64,Cmajor
76,67,60,60,Cmajor,67,60,67,67,67,67,Cmajor,69,Fmajor
74,65,57,53,Dminor,67,57,65,69,69,60,Fmajor,67,Cmajor
-74,62,55,55,Gmajor,67,59,67,62,62,60,Fmajor,67,Gmajor
76,67,-55,48,Cmajor,67,60,67,67,67,1000,1000,65,Fmajor
74,67,55,43,Cother,67,60,67,67,67,1000,1000,74,Cother
-74,-67,65,-43,Gmajor,67,59,67,67,67,1000,1000,1000,Cmajor
-74,-67,65,-43,Gmajor,67,59,67,67,67,64,Cmajor,67,Gmajor
72,67,64,48,Cmajor,64,60,67,67,67
