original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords
76,67,60,60,Cmajor,67,60,67,67,67,64,Cmajor,64,Cmajor
72,64,55,58,Cmajor,64,60,67,64,64,60,Fmajor,67,Gmajor
74,65,57,57,Dminor,67,57,65,65,65,72,Cmajor,67,Gmajor
76,67,58,55,Ediminished,67,58,67,67,67,67,Cmajor,64,Aminor
77,65,60,57,Fmajor,69,60,69,69,69,60,Fmajor,65,Gmajor
-77,67,55,59,Gmajor,69,59,67,67,67,60,Fmajor,64,Cmajor
76,67,60,60,Cmajor,67,60,67,67,67,67,Cmajor,60,Cmajor
76,69,64,49,Amajor,67,64,69,69,69,67,Cmajor,60,Cmajor
74,65,57,50,Dminor,67,57,65,65,65,64,Gmajor,64,Cmajor
76,67,58,55,Ediminished,67,58,67,67,67,64,Gmajor,67,Cmajor
73,64,57,57,Amajor,64,64,64,64,64,67,Cmajor,67,Cmajor
73,64,57,45,Amajor,64,64,64,64,64,64,Cmajor,67,Gmajor
74,65,57,50,Dminor,67,57,65,65,65,64,Cmajor,67,Gmajor
-74,-65,-57,-50,Dminor,67,57,65,65,65,60,Fmajor,64,Cmajor
-74,-65,-57,-50,Dminor,67,57,65,65,65,67,Cmajor,67,Cmajor
76,67,60,48,Cmajor,67,60,67,67,67,60,Fmajor,65,Fmajor
76,67,60,60,Cmajor,67,60,67,67,67,64,Gmajor,67,Cmajor
72,64,55,58,Cmajor,64,60,67,64,64,64,Gmajor,67,Cmajor
74,65,57,57,Dminor,67,57,65,65,65,67,Cmajor,67,Cmajor
76,67,58,55,Ediminished,67,58,67,67,67,67,Cmajor,67,Cmajor
77,65,60,57,Fmajor,69,60,69,69,69,64,Cmajor,64,Cmajor
-77,67,55,59,Gmajor,69,59,67,67,67,64,Cmajor,67,Gmajor
76,67,60,60,Cmajor,67,60,67,67,67,64,Cmajor,67,Gmajor
76,69,64,49,Amajor,67,64,69,69,69,64,Cmajor,64,Cmajor
74,65,57,50,Dminor,67,57,65,65,65,60,Fmajor,63,F#diminished
76,67,58,55,Ediminished,67,58,67,67,67,64,Gmajor,64,Gmajor
73,64,57,57,Amajor,64,64,64,64,64,67,Cmajor,67,Cmajor
73,64,57,45,Amajor,64,64,64,64,64,67,Cmajor,67,Cmajor
74,65,57,50,Dminor,67,57,65,65,65,60,Fmajor,65,Fmajor
-74,-65,-57,-50,Dminor,67,57,65,65,65,64,Gmajor,67,Cmajor
-74,-65,-57,-50,Dminor,67,57,65,65,65,64,Cmajor,67,Gmajor
76,64,59,56,Emajor,67,59,71,64,64,64,Cmajor,67,Gmajor
76,64,60,57,Aminor,67,60,69,69,69,60,Fmajor,64,Cmajor
72,64,64,55,Aminor,64,60,64,64,64,72,Cmajor,67,Gmajor
74,62,57,53,Dminor,67,57,65,69,69,69,Fmajor,67,Gmajor
76,61,55,52,C#diminished,67,61,61,61,61,60,Fmajor,64,Aminor
77,62,57,50,Dminor,69,57,69,62,62,64,Cmajor,65,Gmajor
-77,64,-57,48,Dminor,69,57,69,64,64,67,Cmajor,64,Cmajor
74,65,56,47,G#diminished,67,62,65,65,65,69,Fmajor,67,Cmajor
74,65,57,45,Dminor,67,57,65,65,65,60,Fmajor,67,Cmajor
74,64,59,44,Emajor,67,59,64,64,64,60,Fmajor,1000,Dminor
72,64,57,45,Aminor,64,60,64,64,64,60,Fmajor,67,Ediminished
72,62,57,42,Dmajor,64,62,62,62,62,60,Fmajor,60,Fmajor
71,62,55,43,Gmajor,62,59,62,62,62,67,Cmajor,62,Gmajor
72,64,55,36,Cmajor,64,60,67,64,64
