original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
-76,-67,-60,-48,Cmajor,67,60,67,67,67,67,Cmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
79,67,64,60,Cmajor,67,60,72,67,67,60,Fmajor,74,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
77,67,62,60,Dminor,69,57,69,67,67,64,Gmajor,64,Gmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-77,-67,-62,59,Gmajor,69,59,67,67,67,64,Cmajor,64,Cmajor,Bdiminished,Bdiminished,Gmajor,Gmajor,Gmajor,Bdiminished,Bdiminished
76,67,60,60,Cmajor,67,60,67,67,67,67,Cmajor,69,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
74,65,57,53,Dminor,67,57,65,69,69,60,Fmajor,67,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-74,62,55,55,Gmajor,67,59,67,62,62,60,Fmajor,67,Gmajor,Gother,Gmajor,Gother,Gother,Gother,Cother,Gother
76,67,-55,48,Cmajor,67,60,67,67,67,1000,1000,65,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,67,55,43,Cother,67,60,67,67,67,1000,1000,74,Cother,Gother,Cother,Gother,Gother,Gother,Eminor,Gother
-74,-67,65,-43,Gmajor,67,59,67,67,67,1000,1000,1000,Cmajor,Gother,Gmajor,Gother,Gother,Gother,Eminor,Eminor
-74,-67,65,-43,Gmajor,67,59,67,67,67,64,Cmajor,67,Gmajor,Gother,Gmajor,Gother,Gother,Gother,Eminor,Gother
72,67,64,48,Cmajor,64,60,67,67,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
