original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
67,60,50,43,Cother,60,60,62,59,60,60,Cmajor,64,Cmajor,Cother,Cother,Gother,Gmajor,Cother,Cother,Eminor
67,60,52,36,Cmajor,60,60,60,60,60,60,Cmajor,64,Aminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
70,53,50,38,B-major,62,62,53,53,53,62,Gmajor,57,Dmajor,B-major,B-major,B-major,B-major,B-major,B-major,B-major
69,57,48,41,Fmajor,60,60,60,53,53,60,Cmajor,59,Gmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,60,53,36,Fother,60,60,65,60,60,62,Gmajor,57,Gmajor,Fother,Fother,Fother,Fother,Fother,Dminor,Fmajor
65,60,57,41,Fmajor,60,60,60,60,60,60,Fmajor,55,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,62,55,47,Gmajor,60,59,62,62,62,55,Gmajor,55,Cmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,65,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,55,52,-48,Cmajor,55,60,55,55,55,60,Cmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,48,45,Aminor,60,60,60,57,57,60,Aminor,67,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
66,57,50,48,Dmajor,57,62,57,57,57,62,Dmajor,67,Cmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
67,62,50,47,Gmajor,60,59,62,62,62,62,Gmajor,67,Fmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
69,60,-55,50,Aminor,60,60,64,60,60,64,Cmajor,67,Cmajor,Aminor,Aminor,Eminor,Aminor,Aminor,Eminor,Gother
67,59,55,43,Gmajor,60,59,62,59,59,62,Gmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Gother,Cother
67,64,55,48,Cmajor,60,60,60,64,64,62,Gmajor,64,Cmajor,Cother,Cother,Cother,Cmajor,Cmajor,Cother,Cmajor
72,64,55,52,Cmajor,64,60,67,67,67,60,Cmajor,64,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
71,62,59,55,Gmajor,62,59,62,62,62,60,Cmajor,64,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Eminor
69,66,62,50,Dmajor,60,62,62,65,66,60,Cmajor,64,Aminor,Dother,Dother,Dother,Dminor,Dmajor,Dother,Dother
71,66,59,51,Bmajor,62,66,66,66,66,62,Gmajor,57,Dmajor,E-other,E-other,E-other,E-other,E-other,E-other,Aother
72,67,55,52,Cmajor,64,60,67,67,67,60,Cmajor,59,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,62,54,50,Dmajor,60,62,62,62,62,62,Gmajor,57,Gmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
67,59,50,43,Gmajor,60,59,62,59,59,60,Fmajor,55,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Gother
67,60,52,48,Cmajor,60,60,60,60,60,55,Gmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,60,52,45,Aminor,64,60,64,60,60,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
67,60,55,41,Fother,60,60,65,60,60,60,Cmajor,60,Cmajor,Fother,Fother,Gother,Fother,Fother,Fother,Fother
69,60,53,41,Fmajor,60,60,60,60,60,60,Aminor,60,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,48,45,Aminor,60,60,60,57,57,62,Dmajor,65,Fother,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Fmajor
67,62,55,47,Gmajor,60,59,62,62,62,62,Gmajor,65,Fmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
65,57,53,50,Dminor,60,57,62,57,57,64,Cmajor,64,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,61,57,45,Amajor,60,64,61,60,61,60,Cmajor,60,Cmajor,Aminor,Aother,Amajor,Aminor,Amajor,Aminor,Aminor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,64,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,62,55,47,Gmajor,59,59,59,62,62,60,Fmajor,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
65,60,57,45,Fmajor,60,60,60,60,60,60,Fmajor,69,Aminor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,64,55,48,Cmajor,60,60,60,60,60,1000,Fmajor,1000,Dminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,57,53,41,Dminor,59,57,57,57,57,60,Fmajor,67,Ediminished,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Gother
57,57,50,42,Dmajor,54,62,54,57,57,60,Fmajor,60,Fmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
59,55,-50,43,Gmajor,55,59,55,55,55,52,Cmajor,55,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
60,55,52,36,Cmajor,55,60,55,55,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
