original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
67,59,55,43,Gmajor,60,59,62,59,59,67,Cmajor,64,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Gother,Eminor
64,60,55,48,Cmajor,60,60,60,60,60,67,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,60,53,41,Fmajor,60,60,60,60,60,60,Fmajor,60,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,59,50,43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
65,60,57,45,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,55,48,Cmajor,60,60,60,60,60,62,Gmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,60,55,43,Cother,59,60,60,59,60,62,Gmajor,60,Fmajor,Gmajor,Cother,Cother,Gmajor,Cother,Gother,Cother
-62,59,-55,-43,Gmajor,59,59,59,59,59,62,Gmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Gother
60,60,55,36,Cmajor,55,60,55,60,60,55,Cmajor,57,Fmajor,Cother,Cother,Cother,Cother,Cother,Cother,Aminor
-60,-60,-55,-36,Cmajor,55,60,55,60,60,60,Cmajor,55,Cmajor,Cother,Cother,Cother,Cother,Cother,Cother,Cother
67,62,55,47,Gmajor,60,59,62,62,62,60,Cmajor,55,Gmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gmajor
-67,-62,-55,-47,Gmajor,60,59,62,62,62,55,Cmajor,55,Cmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
64,64,55,48,Cmajor,60,60,60,60,60,60,Fmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
-64,-64,-55,-48,Cmajor,60,60,60,60,60,59,Gmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,62,55,43,Cother,60,60,62,59,60,59,Cmajor,60,Cmajor,Cother,Cother,Gother,Gmajor,Cother,Gmajor,Cother
-67,-62,-55,-43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
64,60,55,36,Cmajor,60,60,60,60,60,60,Aminor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-64,-60,-55,-36,Cmajor,60,60,60,60,60,62,Dmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,55,36,Cmajor,60,60,60,60,60,62,Gmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,55,40,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,67,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gother
62,55,55,47,Gmajor,59,59,59,62,62,62,Gmajor,67,Aminor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
64,55,52,48,Cmajor,60,60,60,55,55,62,Gmajor,67,Aminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,55,55,52,Cmajor,60,60,60,60,60,67,Cmajor,67,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Eminor
62,59,55,55,Gmajor,59,59,59,59,59,67,Cmajor,64,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Eminor
62,59,55,52,Eminor,59,59,59,59,59,67,Cmajor,60,Cmajor,Eminor,Eminor,Eminor,Eminor,Eminor,Eminor,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Fmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,57,45,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,60,57,41,Dminor,59,57,57,60,60,60,Cmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-62,59,55,43,Gmajor,59,59,59,59,59,62,Gmajor,60,Fmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Cother
60,60,52,36,Cmajor,55,60,55,55,55,62,Gmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-60,-60,-52,-36,Aminor,55,60,57,55,55,62,Gmajor,55,Cmajor,Cmajor,Cmajor,Aminor,Cmajor,Cmajor,Cmajor,Cmajor
72,64,57,33,Aminor,64,60,64,64,64,55,Cmajor,57,Fmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
71,62,53,38,Bdiminished,62,59,65,62,62,60,Cmajor,55,Cmajor,Bdiminished,Bdiminished,Bdiminished,Bdiminished,Bdiminished,Bdiminished,Gmajor
69,60,53,41,Fmajor,60,60,60,60,60,60,Fmajor,55,Gmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,59,50,43,Gmajor,60,59,62,59,59,60,Fmajor,55,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Gother
65,57,48,45,Fmajor,60,60,60,57,57,1000,Fmajor,1000,Dminor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,55,52,48,Cmajor,60,60,60,55,55,60,Fmajor,67,Ediminished,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,57,53,41,Dminor,59,57,57,57,57,60,Fmajor,60,Fmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-62,55,50,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
60,55,52,36,Cmajor,55,60,55,55,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
