original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
62,59,43,43,Gmajor,59,59,59,59,59,52,Cmajor,52,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Eminor
60,55,48,40,Cmajor,55,60,55,55,55,55,Gmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
59,55,50,36,Gmajor,55,59,55,55,55,59,Gmajor,55,Cmajor,Gmajor,Bminor,Gmajor,Gmajor,Gmajor,Bminor,Gmajor
57,55,52,36,Aminor,54,60,55,55,55,60,Cmajor,55,Gmajor,F#diminished,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
-57,54,50,38,Dmajor,54,62,54,54,54,60,Cmajor,55,Gmajor,Dmajor,Dother,Dmajor,Dmajor,Dmajor,Dother,Gother
55,50,47,43,Gmajor,50,59,50,50,50,60,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gmajor
-55,-50,-47,-43,Gmajor,50,59,50,50,50,60,Cmajor,55,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gmajor
-55,-50,-47,-43,Gmajor,50,59,50,50,50,59,Gmajor,55,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
55,55,52,48,Cmajor,50,60,52,55,55,55,Gmajor,55,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,57,52,45,Aminor,55,60,57,57,57,55,Cmajor,55,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,59,55,43,Gmajor,59,59,59,59,59,55,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Gother
64,60,55,40,Cmajor,60,60,60,60,60,60,Fmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aother
67,-60,52,36,Cmajor,60,60,60,60,60,59,Gmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-67,64,57,37,Amajor,60,64,57,64,64,60,Cmajor,60,Cmajor,Aother,Amajor,Amajor,Amajor,Amajor,Aother,Aother
65,62,45,38,Dminor,60,57,62,62,62,60,Cmajor,59,Gmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Bdiminished
64,60,48,40,Cmajor,60,60,60,55,55,59,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,57,50,41,Dminor,59,57,57,57,57,62,Dmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
57,57,51,42,F#diminished,54,60,57,57,57,62,Gmajor,60,Fmajor,F#minor,F#diminished,F#minor,F#minor,F#minor,Dmajor,F#diminished
59,55,50,43,Gmajor,55,59,55,55,55,62,Gmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,50,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,60,Cmajor,48,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,60,Cmajor,50,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,62,Gmajor,48,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Cother
64,60,55,36,Cmajor,60,60,60,60,60,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,55,52,40,Cmajor,55,60,55,55,55,59,Gmajor,59,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
57,55,48,41,Fmajor,54,60,53,53,53,59,Cmajor,60,Cmajor,F#diminished,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
-57,53,-48,45,Fmajor,54,60,53,52,53,60,Cmajor,60,Cmajor,F#diminished,Aminor,Fmajor,Aminor,Fmajor,Aminor,Aminor
55,52,48,48,Cmajor,50,60,52,52,52,60,Cmajor,60,Cmajor,Cother,Cother,Cmajor,Cmajor,Cmajor,Cother,Cother
-55,-52,-48,-48,Cmajor,50,60,52,52,52,60,Cmajor,59,Gmajor,Cother,Cother,Cmajor,Cmajor,Cmajor,Cother,Cother
-55,-52,-48,-48,Cmajor,50,60,52,52,52,60,Fmajor,55,Cmajor,Cother,Cother,Cmajor,Cmajor,Cmajor,Cother,Cother
62,56,50,47,G#diminished,59,62,56,55,56,60,Fmajor,52,Aminor,Bminor,Bminor,G#diminished,Gmajor,G#diminished,Bminor,Eother
64,57,48,45,Aminor,60,60,60,57,57,1000,Fmajor,1000,Dminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
-64,60,52,40,Cmajor,60,60,60,60,60,60,Fmajor,67,Ediminished,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor
62,-60,55,43,Cother,59,60,60,59,60,60,Fmajor,60,Fmajor,Gmajor,Cother,Cother,Gmajor,Cother,Cother,Cother
-62,59,50,-43,Gmajor,59,59,59,59,59,59,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother
60,55,52,36,Cmajor,55,60,55,55,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
