original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
69,62,57,54,Dmajor,60,62,62,62,62,60,Fmajor,64,Cmajor,F#diminished,Dmajor,Dmajor,Dmajor,Dmajor,F#diminished,F#minor
71,66,62,52,Bminor,62,62,62,65,66,60,Cmajor,60,Cmajor,Eother,Eother,Eother,Bdiminished,Bminor,Cmajor,Cmajor
72,67,55,52,Cmajor,64,60,67,67,67,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
71,62,59,55,Gmajor,62,59,62,62,62,62,Gmajor,64,Amajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor
69,64,60,48,Aminor,60,60,64,64,64,62,Gmajor,65,Dminor,Aminor,Aminor,Aminor,Aminor,Aminor,Dother,Fmajor
-69,66,57,50,Dmajor,60,62,62,65,66,67,Cmajor,62,Gmajor,Dother,Dother,Dother,Dminor,Dmajor,Gother,Dother
67,62,59,43,Gmajor,60,59,62,62,62,65,Fmajor,64,Cmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor
60,55,52,48,Cmajor,55,60,55,55,55,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,62,Gmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,62,Gmajor,59,Gmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Dminor,Bother
67,60,58,40,Cmajor,60,60,60,60,60,59,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eother,Cmajor
67,60,57,45,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
65,60,57,50,Dminor,60,57,62,62,62,60,Cother,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,60,55,52,Cmajor,60,60,60,60,60,62,Gmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Cmajor
62,59,55,55,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
67,62,59,55,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
69,62,57,54,Dmajor,60,62,62,62,62,60,Cmajor,60,Cmajor,F#diminished,Dmajor,Dmajor,Dmajor,Dmajor,F#diminished,F#diminished
71,66,62,52,Bminor,62,62,62,65,66,55,Cmajor,55,Cmajor,Eother,Eother,Eother,Bdiminished,Bminor,Eminor,Eminor
72,67,55,52,Cmajor,64,60,67,67,67,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
71,62,59,55,Gmajor,62,59,62,62,62,62,Gmajor,64,Amajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor
69,64,60,48,Aminor,60,60,64,64,64,62,Gmajor,65,Dminor,Aminor,Aminor,Aminor,Aminor,Aminor,Dother,Fmajor
-69,66,57,50,Dmajor,60,62,62,65,66,67,Cmajor,62,Gmajor,Dother,Dother,Dother,Dminor,Dmajor,Gother,Dother
67,62,59,43,Gmajor,60,59,62,62,62,65,Fmajor,64,Cmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor
67,64,60,48,Cmajor,60,60,60,64,64,60,Fmajor,60,Cmajor,Cother,Cother,Cother,Cmajor,Cmajor,Cother,Cother
72,69,64,45,Aminor,64,60,64,69,69,62,Gmajor,60,Fmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
71,67,64,40,Eminor,62,59,67,67,67,62,Gmajor,59,Gmajor,Eother,Eother,Eminor,Eminor,Eminor,Eother,Eother
69,67,64,41,Fmajor,60,60,60,67,67,59,Cmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,65,62,43,Gother,60,67,62,59,65,60,Cmajor,60,Cmajor,Cother,Gother,Gother,Gmajor,Gother,Cother,Cother
65,64,60,45,Fmajor,60,60,60,64,64,60,Cother,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,55,48,Cmajor,60,60,60,60,60,62,Gmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gother
67,58,52,43,Ediminished,60,58,64,59,58,60,Cmajor,57,Fmajor,Cmajor,Ediminished,Eminor,Eminor,Ediminished,Cmajor,Aother
65,56,48,44,Fminor,60,56,56,56,56,60,Fmajor,55,Cmajor,Fother,Fother,Fother,Fother,Fother,Fother,Fother
64,55,49,45,Amajor,60,64,61,57,57,60,Fmajor,52,Aminor,Aother,Amajor,Amajor,Amajor,Amajor,Aother,Amajor
62,53,50,46,B-major,59,62,58,53,53,1000,Fmajor,1000,Dminor,Bminor,B-major,B-major,B-major,B-major,Eother,Eother
65,56,50,47,Bdiminished,60,59,59,55,62,60,Fmajor,67,Ediminished,Bdiminished,Bdiminished,Bdiminished,Gmajor,Bdiminished,Bdiminished,Gmajor
64,55,52,48,Cmajor,60,60,60,55,55,60,Fmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,60,55,43,Cother,59,60,60,59,60,59,Cmajor,60,Cmajor,Gmajor,Cother,Cother,Gmajor,Cother,Gmajor,Cother
60,55,52,48,Cmajor,55,60,55,55,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
