original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
-60,-55,-52,-36,Cmajor,55,60,55,55,55,53,Dminor,53,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Fother,Fother
64,60,55,48,Cmajor,60,60,60,60,60,55,Gmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,60,55,52,Cmajor,60,60,60,60,60,60,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor
69,60,53,53,Fmajor,60,60,60,60,60,60,Cmajor,55,Gmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,62,50,47,Gmajor,60,59,62,62,62,59,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
-67,59,55,43,Gmajor,60,59,62,59,59,55,Gmajor,55,Gmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Gother,Gother
64,60,55,48,Cmajor,60,60,60,60,60,55,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,55,52,40,Cmajor,55,60,55,55,55,60,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
57,53,48,41,Fmajor,54,60,53,53,53,60,Fmajor,55,Cmajor,F#diminished,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
59,50,43,43,Gmajor,55,59,55,50,50,60,Fmajor,62,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gmajor
60,52,43,36,Cmajor,55,60,55,52,52,59,Fmajor,60,Cmajor,Cother,Cother,Cother,Cmajor,Cmajor,Cother,Cother
-60,-52,-43,-36,Cmajor,55,60,55,52,52,60,Fmajor,55,Cmajor,Cother,Cother,Cother,Cmajor,Cmajor,Cother,Cother
64,55,48,48,Cmajor,60,60,60,55,55,57,Fmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor,Aminor
64,59,47,44,Emajor,60,59,59,59,59,60,Fmajor,60,Cmajor,Caugmented,Emajor,Emajor,Emajor,Emajor,Caugmented,Caugmented
64,59,48,45,Aminor,60,60,60,57,57,60,Dminor,55,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,56,50,41,G#other,59,56,56,57,56,59,Gmajor,55,Cmajor,Bdiminished,G#other,G#other,Dminor,G#other,Bdiminished,Gother
64,56,50,40,Emajor,60,59,59,56,56,60,Cmajor,55,Cmajor,Cmajor,Eother,Eother,Emajor,Emajor,Cmajor,Eminor
-64,-57,47,-40,Aother,60,64,57,56,57,60,Cmajor,55,Cmajor,Cmajor,Eother,Aother,Emajor,Aother,Cmajor,Eminor
60,57,52,45,Aminor,55,60,57,57,57,60,Cmajor,55,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
60,57,53,41,Fmajor,55,60,57,57,57,55,Gmajor,55,Gmajor,Fother,Fother,Fmajor,Fmajor,Fmajor,Fother,Fother
62,59,53,38,Bdiminished,59,59,59,57,59,55,Cmajor,55,Cmajor,Bdiminished,Bdiminished,Bdiminished,Dminor,Bdiminished,Gother,Gother
65,55,50,35,Gmajor,60,59,62,55,55,52,Cmajor,53,Bdiminished,Bdiminished,Bdiminished,Bdiminished,Gmajor,Gmajor,Bdiminished,Bdiminished
64,55,48,36,Cmajor,60,60,60,55,55,53,Dminor,53,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Fother,Fother
64,-55,45,-36,Aminor,60,60,60,55,55,55,Gmajor,55,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
60,53,45,41,Fmajor,55,60,57,53,53,60,Cmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
-60,-53,-45,-41,Fmajor,55,60,57,53,53,60,Cmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
62,62,43,47,Gmajor,59,59,59,62,62,60,Cmajor,60,Aminor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
65,59,50,45,Bdiminished,60,59,59,60,59,62,Gmajor,60,Dmajor,Dminor,Bdiminished,Bdiminished,Dminor,Bdiminished,Dminor,Dminor
64,60,48,48,Cmajor,60,60,60,55,55,60,Cmajor,59,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,55,-48,40,Cmajor,55,60,55,55,55,60,Cmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
57,53,48,41,Fmajor,54,60,53,53,53,55,Gmajor,55,Cmajor,F#diminished,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
55,50,47,-41,Gmajor,50,59,50,50,50,55,Gmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
60,48,43,41,Fother,55,60,55,48,48,55,Cmajor,57,Aminor,Fother,Fother,Fother,Fother,Fother,Fother,Fmajor
64,55,48,40,Cmajor,60,60,60,55,55,52,Cmajor,56,Emajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Caugmented
62,57,45,42,Dmajor,59,62,57,57,57,53,Fmajor,52,Aminor,Bminor,Dmajor,Dmajor,Dmajor,Dmajor,Dother,Dmajor
-62,-57,50,40,Dother,59,62,57,57,57,52,Cmajor,50,Gmajor,Eother,Eother,Dother,Dother,Dother,Eother,Eother
59,57,50,43,Gmajor,55,59,55,55,55,53,Dminor,55,Aminor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
57,55,52,36,Aminor,54,60,55,55,55,55,Gmajor,58,Gminor,F#diminished,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
55,50,47,43,Gmajor,50,59,50,50,50,55,Cmajor,51,Fmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,E-augmented
-55,-50,-47,-43,Gmajor,50,59,50,50,50,59,Cmajor,48,Fmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
57,53,50,50,Dminor,54,57,53,54,53,60,Fmajor,1000,Fmajor,Dmajor,Dother,Dminor,Dmajor,Dminor,Dother,Dother
59,-53,50,44,G#diminished,55,62,50,53,53,60,Fmajor,65,Gmajor,Gmajor,G#diminished,G#diminished,G#diminished,G#diminished,G#diminished,G#diminished
60,52,48,45,Aminor,55,60,57,52,52,1000,Fmajor,1000,Dminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
-60,55,-48,40,Cmajor,55,60,55,55,55,60,Fmajor,67,Ediminished,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,57,-48,41,Dminor,59,57,57,57,57,60,Fmajor,60,Fmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-62,55,47,43,Gmajor,59,59,59,55,55,59,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
60,52,43,36,Cmajor,55,60,55,52,52,Cother,Cother,Cother,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
