original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
55,50,47,41,Gmajor,50,59,50,50,50,59,Cmajor,59,Bdiminished,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
60,55,48,40,Cmajor,55,60,55,55,55,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,57,53,38,Dminor,59,57,57,57,57,60,Fmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,60,55,36,Cmajor,60,60,60,60,60,59,Fmajor,59,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,62,47,41,Bdiminished,60,59,59,62,62,60,Fmajor,60,Cmajor,Bother,Bother,Bother,Bdiminished,Bdiminished,Bother,Bother
62,59,55,43,Gmajor,59,59,59,59,59,60,Fmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
-62,-59,-55,-43,Gmajor,59,59,59,59,59,60,Fmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
-62,-59,-55,-43,Gmajor,59,59,59,59,59,60,Fmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
64,59,52,44,Emajor,60,59,59,59,59,59,Cmajor,55,Cmajor,Caugmented,Emajor,Emajor,Emajor,Emajor,Emajor,Eother
60,57,52,45,Aminor,55,60,57,57,57,60,Fmajor,57,Fmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,55,50,47,Gmajor,59,59,59,55,55,52,Cmajor,52,Cmajor,Bminor,Bminor,Bminor,Gmajor,Gmajor,Eother,Eother
64,55,48,48,Cmajor,60,60,60,55,55,52,Cmajor,52,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,57,52,49,Amajor,60,64,57,57,57,55,Cmajor,55,Cmajor,Cmajor,C#diminished,Amajor,Amajor,Amajor,C#diminished,C#diminished
65,57,50,50,Dminor,60,57,62,57,57,57,Fmajor,57,Fmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-65,56,47,-50,G#diminished,60,62,56,56,56,60,Fmajor,60,Cmajor,Bdiminished,Bdiminished,G#diminished,G#diminished,G#diminished,Bdiminished,Bdiminished
64,57,49,45,Amajor,60,64,61,57,57,59,Gmajor,60,Cmajor,Aother,Amajor,Amajor,Amajor,Amajor,Amajor,Aother
64,57,48,45,Aminor,60,60,60,57,57,62,Gmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
67,55,48,40,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,60,48,40,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,57,48,42,Dmajor,59,62,57,57,57,60,Cmajor,60,Cmajor,Bminor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
64,55,47,43,Eminor,60,59,59,55,55,60,Cmajor,62,Gmajor,Cmajor,Eminor,Eminor,Eminor,Eminor,Cmajor,Eminor
60,57,52,43,Aminor,55,60,57,57,57,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Aminor,Aminor,Aminor,Cmajor,Cmajor
-60,-57,50,42,Dmajor,55,62,57,57,57,60,Cmajor,60,Cmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
59,55,50,43,Gmajor,55,59,55,55,55,60,Cmajor,57,Fmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
55,55,52,40,Eminor,50,59,55,55,55,59,Cmajor,55,Cmajor,Eminor,Eminor,Eminor,Eminor,Eminor,Eminor,Eminor
60,55,52,45,Aminor,55,60,57,57,57,60,Fmajor,57,Fmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,53,50,45,Dminor,59,57,57,53,53,60,Fmajor,59,Eminor,Bminor,Dother,Dother,Dminor,Dminor,Dother,Bminor
64,52,55,48,Cmajor,60,60,60,60,60,1000,Fmajor,1000,Dminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,60,-55,40,Cmajor,60,60,60,60,60,60,Fmajor,67,Ediminished,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor
64,60,55,43,Cmajor,60,60,60,60,60,60,Fmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,53,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Dminor
60,55,52,36,Cmajor,55,60,55,55,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
