original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
67,60,55,52,Cmajor,60,60,60,60,60,60,Cmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor
69,60,53,53,Fmajor,60,60,60,60,60,60,Cother,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
69,65,62,50,Dminor,60,57,65,65,65,62,Gmajor,60,Cmajor,Dother,Dother,Dminor,Dminor,Dminor,Dother,Dother
67,65,62,47,Gmajor,60,59,62,65,65,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
65,64,57,50,Dminor,60,57,62,62,62,60,Cmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,61,57,45,Amajor,60,64,61,60,61,60,Cmajor,60,Cmajor,Aminor,Aother,Amajor,Aminor,Amajor,Aminor,Aminor
-64,-61,-57,-45,Amajor,60,64,61,60,61,60,Cmajor,60,Cmajor,Aminor,Aother,Amajor,Aminor,Amajor,Aminor,Aminor
67,59,55,52,Eminor,60,59,59,60,59,60,Cmajor,64,Cmajor,Cmajor,Eminor,Eminor,Cmajor,Eminor,Cmajor,Eminor
67,64,52,48,Cmajor,60,60,60,60,60,62,Gmajor,62,Dminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,60,52,45,Fmajor,60,60,60,60,60,62,Gmajor,65,Dminor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Dminor,Fmajor
65,60,52,45,Fmajor,60,60,60,60,60,62,Gmajor,62,Gmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Dminor,Dminor
64,64,55,48,Cmajor,60,60,60,60,60,60,Cmajor,64,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,60,57,53,Dminor,59,57,57,60,60,60,Cmajor,64,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
62,60,55,55,Cother,59,60,60,59,60,60,Cmajor,65,Dminor,Gmajor,Cother,Cother,Gmajor,Cother,Cother,Gother
-62,59,-55,55,Gmajor,59,59,59,59,59,62,Gmajor,67,Eminor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Gother
60,55,52,48,Cmajor,55,60,55,55,55,62,Gmajor,67,Aminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-60,-55,-52,-48,Cmajor,55,60,55,55,55,62,Gmajor,66,Dmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,F#other
67,60,52,48,Cmajor,60,60,60,60,60,67,Cmajor,67,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,60,55,52,Cmajor,60,60,60,60,60,60,Fmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor
69,60,53,53,Fmajor,60,60,60,60,60,64,Gmajor,62,Cother,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Dminor
69,62,57,53,Dminor,60,57,65,60,62,64,Cmajor,62,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Dminor,Fmajor,Dminor
71,65,57,50,Bdiminished,62,59,65,65,65,64,Cmajor,48,Fmajor,Bminor,Bminor,Bdiminished,Bdiminished,Bdiminished,Bminor,Bminor
71,64,-57,52,Aother,62,64,64,64,64,60,Fmajor,64,Gmajor,Bminor,Aother,Aother,Aother,Aother,Aminor,Aother
72,64,57,45,Aminor,64,60,64,64,64,64,Gmajor,67,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
-72,-64,-57,-45,Aminor,64,60,64,64,64,67,Cmajor,67,Gmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
67,64,60,52,Cmajor,60,60,60,64,64,67,Cmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,67,60,52,Cmajor,60,60,60,64,64,62,Gmajor,65,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,65,60,53,Fmajor,60,60,60,65,65,62,Gmajor,65,Dminor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Dminor,Fmajor
65,60,57,57,Fmajor,60,60,60,60,60,60,Cmajor,62,Gmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Dminor
62,60,57,53,Dminor,59,57,57,60,60,60,Cmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
62,59,50,55,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
60,55,52,48,Cmajor,55,60,55,55,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
