original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
-62,59,-55,43,Gmajor,59,59,59,59,59,60,Cmajor,62,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gother
60,55,52,48,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-60,-55,-52,-48,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-60,-55,-52,-48,Cmajor,55,60,55,55,55,60,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,55,52,48,Cmajor,55,60,55,55,55,60,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,60,52,45,Aminor,55,60,57,57,57,59,Cmajor,55,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,60,55,43,Cother,59,60,60,59,60,59,Gmajor,55,Cmajor,Gmajor,Cother,Cother,Gmajor,Cother,Gmajor,Gother
64,60,55,48,Cmajor,60,60,60,60,60,59,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-64,-60,57,-48,Aminor,60,60,60,60,60,60,Cmajor,55,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
67,59,55,52,Eminor,60,59,59,60,59,60,Cmajor,55,Cmajor,Cmajor,Eminor,Eminor,Cmajor,Eminor,Cmajor,Eminor
67,64,57,48,Aminor,60,60,60,64,64,60,Cmajor,55,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
-67,62,57,50,Gother,60,67,62,62,62,60,Cmajor,55,Cmajor,Aminor,Gother,Gother,Gother,Gother,Aminor,Gother
66,-62,60,-50,Dmajor,57,62,57,62,62,60,Cmajor,55,Cmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
67,62,59,43,Gmajor,60,59,62,62,62,60,Cmajor,57,Fmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gmajor
-67,-62,-59,-43,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
64,60,55,48,Cmajor,60,60,60,60,60,59,Gmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,57,53,50,Dminor,60,57,62,57,57,59,Gmajor,55,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Bdiminished,Gother
-65,60,55,52,Cmajor,60,60,60,60,60,55,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Eminor
64,-60,55,-52,Cmajor,60,60,60,60,60,55,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Eminor
62,60,55,55,Cother,59,60,60,59,60,60,Fmajor,57,Fmajor,Gmajor,Cother,Cother,Gmajor,Cother,Cother,Gother
-62,59,55,52,Eminor,59,59,59,59,59,59,Gmajor,60,Cmajor,Eminor,Eminor,Eminor,Eminor,Eminor,Eminor,Cmajor
-62,60,52,57,Aminor,59,60,60,60,60,59,Cmajor,60,Cmajor,Bminor,Aminor,Aminor,Aminor,Aminor,Bminor,Aminor
62,60,57,53,Dminor,59,57,57,60,60,59,Cmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Bdiminished,Dminor
-62,59,55,55,Gmajor,59,59,59,59,59,59,Gmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
-62,59,-55,43,Gmajor,59,59,59,59,59,59,Gmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
60,55,52,48,Cmajor,55,60,55,55,55,59,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-60,-55,-52,-48,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-60,-55,-52,-48,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
62,59,55,55,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
64,-59,55,52,Eminor,60,59,59,60,62,60,Cmajor,60,Cmajor,Cmajor,Eminor,Eminor,Cmajor,Eminor,Cmajor,Cmajor
65,62,57,50,Dminor,60,57,62,62,62,60,Cmajor,62,Gmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-65,57,53,-50,Dminor,60,57,62,57,57,62,Gmajor,62,Gmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
65,62,-53,46,B-major,60,62,62,62,62,62,Cother,60,Cmajor,B-other,B-major,B-major,B-major,B-major,B-major,B-other
64,62,58,43,Ediminished,60,58,62,62,62,62,Gmajor,55,Gmajor,Cmajor,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished
-64,61,57,45,Amajor,60,64,61,60,61,60,Cmajor,55,Cmajor,Aminor,Aother,Amajor,Aminor,Amajor,Aminor,Aother
64,61,-57,45,Amajor,60,64,61,60,61,60,Cmajor,57,Fmajor,Aminor,Aother,Amajor,Aminor,Amajor,Aminor,Aother
62,57,53,50,Dminor,59,57,57,57,57,60,Cmajor,55,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Gother
-62,-57,-53,-50,Dminor,59,57,57,57,57,59,Cmajor,55,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Bdiminished,Gother
-62,-57,-53,-50,Dminor,59,57,57,57,57,55,Gmajor,55,Gmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Gother,Gother
64,61,57,45,Amajor,60,64,61,60,61,55,Gmajor,55,Gmajor,Aminor,Aother,Amajor,Aminor,Amajor,Aother,Aother
64,57,52,49,Amajor,60,64,61,57,57,55,Cmajor,55,Cmajor,Cmajor,C#minor,C#minor,Amajor,Amajor,C#diminished,C#diminished
64,61,55,45,Amajor,60,64,61,60,61,55,Cmajor,55,Cmajor,Aminor,Aother,Amajor,Aminor,Amajor,Aother,Aother
65,62,53,50,Dminor,60,57,62,57,57,60,Fmajor,57,Fmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-65,57,50,-50,Dminor,60,57,62,57,57,59,Gmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Bdiminished,Dminor
69,57,62,53,Dminor,60,57,65,65,65,59,Cmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Bdiminished,Dminor
69,65,59,50,Bdiminished,60,59,62,65,65,59,Cmajor,60,Cmajor,Bminor,Bminor,Bminor,Bdiminished,Bdiminished,Bminor,Bminor
-69,62,-59,47,Bminor,60,62,62,63,62,59,Gmajor,60,Cmajor,Aminor,Bminor,Bminor,Aother,Bminor,Bother,Aminor
68,62,59,52,Emajor,64,59,64,64,64,59,Gmajor,60,Cmajor,Emajor,Emajor,Emajor,Emajor,Emajor,Emajor,Caugmented
69,60,57,45,Aminor,60,60,64,60,60,59,Cmajor,60,Cmajor,Aminor,Aminor,Aother,Aminor,Aminor,Bother,Aminor
-69,-60,-57,-45,Aminor,60,60,64,60,60,60,Cmajor,60,Cmajor,Aminor,Aminor,Aother,Aminor,Aminor,Aminor,Aminor
71,64,56,52,Emajor,62,59,68,64,64,60,Cmajor,60,Cmajor,Emajor,Emajor,Emajor,Emajor,Emajor,Caugmented,Caugmented
72,64,57,57,Aminor,64,60,64,64,64,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
64,60,-57,-57,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
-64,-60,57,53,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
65,59,53,50,Bdiminished,60,59,59,57,59,60,Cmajor,62,Gmajor,Dminor,Bdiminished,Bdiminished,Dminor,Bdiminished,Dminor,Dminor
-65,62,50,47,Bdiminished,60,59,59,55,62,62,Gmajor,62,Gmajor,Bdiminished,Bdiminished,Bdiminished,Gmajor,Bdiminished,Bdiminished,Bdiminished
64,60,-55,48,Cmajor,60,60,60,60,60,62,Cother,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,60,55,55,Cother,59,60,60,59,60,62,Gmajor,55,Gmajor,Gmajor,Cother,Cother,Gmajor,Cother,Gother,Gother
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gother
67,60,55,52,Cmajor,60,60,60,60,60,60,Cmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aother
69,60,53,53,Fmajor,60,60,60,60,60,60,Cmajor,55,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
-69,65,57,-53,Fmajor,60,60,60,60,60,60,Fmajor,55,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
65,64,60,57,Fmajor,60,60,60,60,60,1000,1000,57,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,55,48,Cmajor,60,60,60,60,60,1000,1000,52,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,60,55,43,Cother,59,60,60,59,60,1000,1000,60,Fmajor,Gmajor,Cother,Cother,Gmajor,Cother,Eminor,Cother
-62,59,53,-43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Dminor
60,55,52,48,Cmajor,55,60,55,55,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
