original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
60,57,53,41,Fmajor,55,60,57,57,57,60,Cmajor,60,Cmajor,Fother,Fother,Fmajor,Fmajor,Fmajor,Fother,Fother
62,56,53,35,G#diminished,59,62,56,55,56,57,Fmajor,55,Cmajor,Bdiminished,Bdiminished,G#diminished,Gmajor,G#diminished,Bdiminished,Gmajor
64,55,52,37,C#diminished,60,61,61,55,55,59,Bdiminished,55,Cmajor,Cmajor,C#minor,C#minor,C#diminished,C#diminished,C#minor,C#diminished
65,53,45,38,Dminor,60,57,62,62,62,59,Cmajor,55,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Bdiminished,Dminor
62,57,45,41,Dminor,59,57,57,57,57,60,Cmajor,55,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
67,55,48,40,Cmajor,60,60,60,55,55,55,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,-55,52,36,Aminor,60,60,64,55,55,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
67,59,50,43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
64,59,50,44,Emajor,60,59,59,59,59,60,Cmajor,60,Cmajor,Caugmented,Emajor,Emajor,Emajor,Emajor,Caugmented,Caugmented
64,57,48,45,Aminor,60,60,60,57,57,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
67,55,52,46,Ediminished,60,58,64,60,55,60,Cmajor,60,Cmajor,Cmajor,Ediminished,Ediminished,Cmajor,Ediminished,Cmajor,Cmajor
65,62,55,47,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Fmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,52,57,45,Aminor,55,60,57,52,52,60,Fmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
64,57,48,42,F#diminished,60,60,57,57,57,59,Gmajor,59,Gmajor,F#other,F#other,F#diminished,F#diminished,F#diminished,Cmajor,Cmajor
62,55,47,43,Gmajor,59,59,59,55,55,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
64,55,48,36,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,57,45,41,Fmajor,55,60,57,53,53,59,Gmajor,55,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,61,43,40,C#diminished,60,61,61,60,61,55,Gmajor,55,Cmajor,Cmajor,C#diminished,C#diminished,Cmajor,C#diminished,Eminor,Eminor
65,62,45,38,Dminor,60,57,62,62,62,55,Cmajor,57,Fmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,60,57,45,Aminor,60,60,60,60,60,59,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aother,Aminor
62,60,53,46,B-major,59,62,58,58,58,60,Fmajor,60,Cmajor,Bdiminished,B-major,B-major,B-major,B-major,B-major,B-major
64,58,55,43,Ediminished,60,58,62,60,58,60,Fmajor,60,Cmajor,Cmajor,Ediminished,Eminor,Cmajor,Ediminished,Cmajor,Cmajor
65,57,48,41,Fmajor,60,60,60,57,57,59,Fmajor,60,Cmajor,Fother,Fother,Fother,Fmajor,Fmajor,Bother,Fother
64,55,48,36,Cmajor,60,60,60,55,55,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,55,47,43,Gmajor,59,59,59,55,55,60,Fmajor,59,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
60,52,48,45,Aminor,55,60,57,52,52,60,Fmajor,55,Gmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
67,55,50,47,Gmajor,60,59,62,62,62,57,Fmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
-67,59,-50,43,Gmajor,60,59,62,59,59,60,Fmajor,52,Aminor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Eminor
64,-59,-50,44,Emajor,60,59,59,59,59,1000,Fmajor,1000,Dminor,Caugmented,Emajor,Emajor,Emajor,Emajor,Emajor,Emajor
65,57,48,45,Fmajor,60,60,60,57,57,60,Fmajor,67,Ediminished,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
62,57,48,42,Dmajor,59,62,57,57,57,60,Fmajor,60,Fmajor,Bminor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
-62,55,47,43,Gmajor,59,59,59,55,55,59,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
60,52,43,36,Cmajor,55,60,55,52,52,Cother,Cother,Cother,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
