original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
-62,-59,-55,-43,Gmajor,59,59,59,59,59,62,Gmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Cother
-62,-59,-55,-43,Gmajor,59,59,59,59,59,60,Cmajor,55,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gother
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,55,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gother
64,55,52,48,Cmajor,60,60,60,55,55,55,Gmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,59,50,47,Gmajor,60,59,62,62,62,59,Gmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
67,64,55,48,Cmajor,60,60,60,64,64,59,Cmajor,60,Cmajor,Cother,Cother,Cother,Cmajor,Cmajor,Cother,Cother
66,62,57,50,Dmajor,57,62,57,62,62,60,Cmajor,60,Cmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
67,59,55,43,Gmajor,60,59,62,59,59,59,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Gmajor,Cother
-67,-59,-55,-43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
-67,-59,-55,-43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
67,60,52,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,60,53,41,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,64,55,48,Cmajor,60,60,60,64,64,60,Cmajor,60,Cmajor,Cother,Cother,Cother,Cmajor,Cmajor,Cother,Cother
65,64,60,45,Fmajor,60,60,60,64,64,60,Cmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,62,58,43,Ediminished,60,58,62,62,62,62,Gmajor,60,Fmajor,Cmajor,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished,Cmajor
65,62,57,38,Dminor,60,57,62,62,62,62,Gmajor,60,Fmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-65,-62,-57,-38,Dminor,60,57,62,62,62,60,Cmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-65,-62,-57,-38,Dminor,60,57,62,62,62,60,Fmajor,67,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,55,60,40,Cmajor,60,60,60,55,55,60,Fmajor,69,Aminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
62,55,59,43,Gmajor,59,59,59,62,55,1000,Fmajor,1000,Dminor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Eminor
64,-55,52,48,Cmajor,60,60,60,55,55,60,Fmajor,67,Ediminished,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,55,50,43,Cother,59,60,60,59,60,60,Fmajor,60,Fmajor,Gmajor,Cother,Cother,Gmajor,Cother,Cother,Cother
62,59,53,31,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Dminor
60,55,52,36,Cmajor,55,60,55,55,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
