original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
-64,-60,-48,-36,Cmajor,60,60,60,55,55,60,Cmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,62,55,47,Gmajor,60,59,62,62,62,67,Cmajor,59,Gmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
64,60,55,48,Cmajor,60,60,60,60,60,67,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,60,Fmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,55,48,Cmajor,60,60,60,60,60,62,Gmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,57,57,41,Fmajor,55,60,57,57,57,60,Cmajor,59,Gmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,55,40,Cmajor,60,60,60,60,60,55,Cmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Aother
62,60,55,43,Cother,59,60,60,59,60,60,Fmajor,55,Cmajor,Gmajor,Cother,Cother,Gmajor,Cother,Cother,Gother
-62,59,53,-43,Gmajor,59,59,59,59,59,59,Gmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother
60,55,52,36,Cmajor,55,60,55,55,55,59,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,60,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,64,60,48,Cmajor,60,60,60,64,64,55,Cmajor,55,Cmajor,Cother,Cother,Cother,Cmajor,Cmajor,Cother,Cother
69,62,54,47,Bminor,60,62,62,62,62,60,Cmajor,60,Cmajor,F#diminished,Bminor,Bminor,Bminor,Bminor,F#diminished,F#diminished
72,60,57,45,Aminor,64,60,64,64,64,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
72,64,57,48,Aminor,64,60,64,64,64,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
71,64,55,52,Eminor,62,59,67,64,64,60,Cmajor,60,Cmajor,Eminor,Eminor,Eminor,Eminor,Eminor,Cmajor,Cmajor
67,59,55,52,Eminor,60,59,59,60,59,60,Cmajor,60,Cmajor,Cmajor,Eminor,Eminor,Cmajor,Eminor,Cmajor,Cmajor
69,64,55,48,Aminor,60,60,64,64,64,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
-69,62,54,50,Dmajor,60,62,62,62,62,60,Cmajor,62,Gmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
67,59,55,43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
-67,-59,-55,-43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
67,60,52,48,Cmajor,60,60,60,60,60,60,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,60,53,41,Fmajor,60,60,60,60,60,59,Cmajor,55,Gmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Bother,Fmajor
72,64,55,40,Cmajor,64,60,67,60,60,55,Gmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,64,55,40,Cmajor,64,60,67,60,60,59,Gmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
71,62,59,43,Gmajor,62,59,62,62,62,60,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gmajor
67,62,62,47,Gmajor,60,59,62,65,65,55,Cmajor,55,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
69,62,55,50,Gother,60,67,67,60,62,60,Fmajor,55,Cmajor,Aminor,Gother,Gother,Aminor,Gother,Aminor,Gother
-69,60,54,38,Dmajor,60,62,62,62,62,59,Gmajor,55,Cmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Bminor,Dmajor
67,59,55,43,Gmajor,60,59,62,59,59,59,Cmajor,55,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Gmajor,Gother
-67,-59,-55,-43,Gmajor,60,59,62,59,59,60,Cmajor,55,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Gother
62,59,55,55,Gmajor,59,59,59,59,59,55,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Gother
64,60,55,53,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,59,53,50,Bdiminished,60,59,59,57,59,60,Cmajor,60,Cmajor,Dminor,Bdiminished,Bdiminished,Dminor,Bdiminished,Dminor,Dminor
65,62,50,48,Dminor,60,57,62,62,62,60,Cmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,62,57,41,Dminor,60,57,62,60,62,60,Cmajor,60,Cmajor,Fmajor,Fmajor,Dminor,Fmajor,Dminor,Fmajor,Fmajor
62,59,59,43,Gmajor,59,59,59,62,55,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,62,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gother
67,59,55,40,Eminor,60,59,59,60,59,60,Cmajor,60,Cmajor,Cmajor,Eminor,Eminor,Cmajor,Eminor,Cmajor,Cmajor
64,60,55,45,Aminor,60,60,60,60,60,60,Cmajor,55,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aother
65,60,53,38,Dminor,60,57,62,60,60,60,Cmajor,57,Fmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,60,55,40,Cmajor,60,60,60,60,60,59,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Eminor
60,57,57,41,Fmajor,55,60,57,57,57,55,Gmajor,55,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,55,40,Cmajor,60,60,60,60,60,59,Gmajor,59,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Eminor
62,60,55,43,Cother,59,60,60,59,60,60,Cmajor,55,Cmajor,Gmajor,Cother,Cother,Gmajor,Cother,Cother,Gother
-62,59,53,-43,Gmajor,59,59,59,59,59,59,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother
60,55,52,36,Cmajor,55,60,55,55,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
