original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
-60,-60,-52,-48,Cmajor,55,60,55,55,55,67,Cmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,60,52,48,Cmajor,60,60,60,60,60,67,Cmajor,74,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,60,52,45,Aminor,64,60,64,60,60,67,Cmajor,64,Gmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
67,60,55,40,Cmajor,60,60,60,60,60,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,60,53,41,Fmajor,60,60,60,60,60,62,Gmajor,60,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Dminor,Fmajor
67,60,50,43,Cother,60,60,62,59,60,64,Aminor,60,Fmajor,Cother,Cother,Gother,Gmajor,Cother,Eminor,Cother
-67,59,50,43,Gmajor,60,59,62,59,59,62,Dmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Gother,Cother
64,60,48,36,Cmajor,60,60,60,55,55,62,Gmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,48,36,Cmajor,60,60,60,55,55,62,Gmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,60,52,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,60,52,48,Cmajor,60,60,60,60,60,60,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,57,53,50,Dminor,60,57,62,57,57,60,Cmajor,57,Fmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,60,55,52,Cmajor,60,60,60,60,60,59,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Eminor
62,60,57,53,Dminor,59,57,57,60,60,60,Fmajor,55,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-62,59,55,55,Gmajor,59,59,59,59,59,60,Fmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gother
60,60,52,48,Cmajor,55,60,55,55,55,60,Fmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
-60,-60,-52,-48,Cmajor,55,60,55,55,55,59,Gmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
64,60,55,48,Cmajor,60,60,60,60,60,60,Cother,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,59,55,52,Eminor,60,59,59,60,59,62,Gmajor,60,Cmajor,Cmajor,Eminor,Eminor,Cmajor,Eminor,Eminor,Cmajor
67,64,57,48,Aminor,60,60,60,64,64,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
-67,62,57,50,Gother,60,67,62,62,62,60,Cmajor,60,Cmajor,Aminor,Gother,Gother,Gother,Gother,Aminor,Aminor
67,59,55,43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
67,59,55,-43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
69,62,53,50,Dminor,60,57,65,62,62,60,Cmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-69,65,-53,-50,Dminor,60,57,65,62,62,60,Fmajor,60,Fmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
72,64,57,45,Aminor,64,60,64,64,64,60,Fmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
72,64,-57,48,Aminor,64,60,64,64,64,64,Gmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
71,64,57,52,Aother,62,64,64,64,64,60,Cmajor,59,Gmajor,Bminor,Aother,Aother,Aother,Aother,Aminor,Aother
-71,-64,56,-52,Emajor,62,59,68,64,64,55,Cmajor,55,Cmajor,Emajor,Emajor,Emajor,Emajor,Emajor,Eother,Eother
69,60,57,45,Aminor,60,60,64,60,60,60,Fmajor,57,Fmajor,Aminor,Aminor,Aother,Aminor,Aminor,Aminor,Aother
69,60,-57,-45,Aminor,60,60,64,60,60,59,Gmajor,60,Cmajor,Aminor,Aminor,Aother,Aminor,Aminor,Bother,Aminor
64,60,55,48,Cmajor,60,60,60,60,60,59,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,60,53,41,Fmajor,60,60,60,60,60,60,Cother,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,59,50,43,Gmajor,60,59,62,59,59,62,Gmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Gother,Cother
67,60,48,45,Aminor,60,60,60,52,52,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
66,60,50,-45,Dmajor,57,62,57,60,60,60,Cmajor,60,Cmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
67,59,50,43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
-67,-59,-50,-43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
69,60,53,41,Fmajor,60,60,60,60,60,60,Cmajor,60,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,60,52,48,Cmajor,60,60,60,60,60,62,Gmajor,65,Bdiminished,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,57,53,50,Dminor,60,57,62,57,57,60,Cmajor,64,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,60,55,52,Cmajor,60,60,60,60,60,67,Cmajor,62,Cother,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Eminor
62,60,57,53,Dminor,59,57,57,60,60,60,Fmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-62,59,55,55,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
60,60,52,48,Cmajor,55,60,55,55,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
