original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
72,64,60,57,Aminor,64,60,64,64,64,64,Cmajor,62,Gmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Dother
72,62,57,54,Dmajor,64,62,62,62,62,65,Dminor,59,Cmajor,F#diminished,Dmajor,Dmajor,Dmajor,Dmajor,Fmajor,F#diminished
71,67,62,55,Gmajor,62,59,62,67,67,60,Fmajor,55,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
72,67,64,48,Cmajor,64,60,67,67,67,72,Cmajor,72,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-72,-67,-64,-48,Cmajor,64,60,67,67,67,67,Cmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-72,-67,-64,-48,Cmajor,64,60,67,67,67,60,Fmajor,69,Dminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
74,67,59,55,Gmajor,67,59,67,67,67,60,Fmajor,72,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
74,62,57,54,Dmajor,67,62,69,62,62,67,Cmajor,67,Cmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
74,66,60,50,Dmajor,67,62,69,66,66,67,Gmajor,67,Gmajor,Cother,Dother,Dother,Dmajor,Dmajor,Cother,Cother
74,67,59,55,Gmajor,67,59,67,67,67,72,Cmajor,67,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
76,68,59,52,Emajor,67,59,71,68,68,67,Cmajor,64,Aminor,Eminor,Eother,Eother,Emajor,Emajor,Eminor,Eother
72,69,60,57,Aminor,64,60,64,64,64,60,Fmajor,65,Gmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Fmajor
-72,-69,64,-57,Aminor,64,60,64,69,69,60,Fmajor,64,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
72,69,64,57,Aminor,64,60,64,69,69,67,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
72,64,57,57,Aminor,64,60,64,64,64,67,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
71,62,53,50,Bdiminished,62,59,65,62,62,64,Cmajor,64,Cmajor,Bdiminished,Bdiminished,Bdiminished,Bdiminished,Bdiminished,Bdiminished,Bdiminished
72,64,55,48,Cmajor,64,60,67,64,64,64,Cmajor,62,Gmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cmajor,Cother
74,65,60,55,Dminor,67,57,65,67,65,65,Dminor,59,Cmajor,Cother,Aminor,Dminor,Cother,Dminor,Dminor,Gmajor
74,67,59,43,Gmajor,67,59,67,67,67,60,Fmajor,55,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
72,64,55,48,Cmajor,64,60,67,64,64,72,Cmajor,72,Cmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cother,Cother
-72,-64,-55,-48,Cmajor,64,60,67,64,64,67,Cmajor,67,Cmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cother,Cother
-72,-64,-55,-48,Cmajor,64,60,67,64,64,60,Fmajor,69,Dminor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cother,Aminor
76,67,60,48,Cmajor,67,60,67,67,67,60,Fmajor,72,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
76,67,60,60,Cmajor,67,60,67,67,67,67,Cmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,64,55,58,Cmajor,64,60,67,64,64,67,Gmajor,67,Gmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cother,Cother
74,65,57,57,Dminor,67,57,65,65,65,72,Cmajor,67,Gmajor,Gother,Dother,Dminor,Dminor,Dminor,Dother,Gother
76,67,58,55,Ediminished,67,58,67,67,67,67,Cmajor,64,Aminor,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished
77,69,60,53,Fmajor,69,60,69,69,69,60,Fmajor,65,Gmajor,Fmajor,Fother,Fmajor,Fmajor,Fmajor,Fother,Fother
-77,-69,-60,-53,Fmajor,69,60,69,69,69,60,Fmajor,64,Cmajor,Fmajor,Fother,Fmajor,Fmajor,Fmajor,Fother,Fother
74,65,58,46,B-major,67,62,65,65,65,67,Cmajor,67,Cmajor,Gminor,B-major,B-major,B-major,B-major,Gminor,Gminor
74,65,58,57,B-major,67,62,65,65,65,67,Cmajor,67,Cmajor,Gminor,B-major,B-major,B-major,B-major,Gminor,Gminor
74,64,59,56,Emajor,67,59,64,64,64,64,Gmajor,67,Cmajor,Gmajor,G#diminished,Emajor,Emajor,Emajor,Emajor,Gmajor
72,64,60,57,Aminor,64,60,64,64,64,64,Gmajor,67,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
72,62,57,54,Dmajor,64,62,62,62,62,67,Cmajor,67,Cmajor,F#diminished,Dmajor,Dmajor,Dmajor,Dmajor,F#diminished,F#diminished
71,67,62,55,Gmajor,62,59,62,67,67,67,Cmajor,67,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
72,67,64,48,Cmajor,64,60,67,67,67,67,Cmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-72,-67,-64,-48,Cmajor,64,60,67,67,67,67,Cmajor,62,Emajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-72,-67,-64,-48,Cmajor,64,60,67,67,67,67,Cmajor,65,Bdiminished,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Fother
74,67,59,55,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
74,62,57,54,Dmajor,67,62,69,62,62,60,Fmajor,65,Fmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dother
74,66,60,50,Dmajor,67,62,69,66,66,64,Gmajor,67,Cmajor,Cother,Dother,Dother,Dmajor,Dmajor,Cmajor,Cother
74,67,59,55,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
76,68,59,52,Emajor,67,59,71,68,68,67,Cmajor,67,Gmajor,Eminor,Eother,Eother,Emajor,Emajor,Eminor,Eminor
72,69,60,57,Aminor,64,60,64,64,64,67,Cmajor,62,Gmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Dother
-72,-69,64,-57,Aminor,64,60,64,69,69,67,Cmajor,62,Emajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
72,69,64,57,Aminor,64,60,64,69,69,67,Cmajor,65,Bdiminished,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Fmajor
72,64,57,57,Aminor,64,60,64,64,64,67,Cmajor,67,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
71,62,53,50,Bdiminished,62,59,65,62,62,60,Fmajor,65,Fmajor,Bdiminished,Bdiminished,Bdiminished,Bdiminished,Bdiminished,Bdiminished,Bdiminished
72,64,55,48,Cmajor,64,60,67,64,64,64,Gmajor,67,Cmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cmajor,Cother
74,65,60,55,Dminor,67,57,65,67,65,67,Cmajor,67,Cmajor,Cother,Aminor,Dminor,Cother,Dminor,Cother,Cother
74,67,59,43,Gmajor,67,59,67,67,67,64,Cmajor,67,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
72,64,55,48,Cmajor,64,60,67,64,64,64,Cmajor,67,Gmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cmajor,Cother
-72,-64,-55,-48,Cmajor,64,60,67,64,64,60,Fmajor,64,Cmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cother,Cmajor
-72,-64,-55,-48,Cmajor,64,60,67,64,64,67,Cmajor,67,Cmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cother,Cother
71,62,55,43,Gmajor,62,59,62,62,62,60,Fmajor,65,Fmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gmajor
71,67,62,55,Gmajor,62,59,62,67,67,64,Gmajor,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
71,67,62,53,Gmajor,62,59,62,67,67,64,Gmajor,67,Cmajor,Bdiminished,Bdiminished,Bdiminished,Gmajor,Gmajor,Bdiminished,Gmajor
71,67,64,52,Eminor,62,59,67,68,67,67,Cmajor,67,Cmajor,Eother,Eother,Eminor,Emajor,Eminor,Eminor,Eminor
71,67,65,55,Gmajor,62,59,62,67,67,67,Cmajor,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
72,67,64,48,Cmajor,64,60,67,67,67,64,Cmajor,64,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-72,-67,-64,-48,Cmajor,64,60,67,67,67,64,Cmajor,67,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,67,64,48,Cmajor,64,60,67,67,67,64,Cmajor,67,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
71,62,55,43,Gmajor,62,59,62,62,62,64,Cmajor,64,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Eminor
71,67,62,55,Gmajor,62,59,62,67,67,60,Fmajor,63,F#diminished,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,E-augmented
71,67,62,53,Gmajor,62,59,62,67,67,64,Gmajor,64,Gmajor,Bdiminished,Bdiminished,Bdiminished,Gmajor,Gmajor,Bdiminished,Bdiminished
71,67,64,52,Eminor,62,59,67,68,67,67,Cmajor,67,Cmajor,Eother,Eother,Eminor,Emajor,Eminor,Eminor,Eminor
71,67,65,55,Gmajor,62,59,62,67,67,67,Cmajor,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
72,67,64,48,Cmajor,64,60,67,67,67,60,Fmajor,65,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Fother
-72,-67,-64,-48,Cmajor,64,60,67,67,67,64,Gmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,67,64,48,Cmajor,64,60,67,67,67,64,Cmajor,67,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
76,67,60,48,Cmajor,67,60,67,67,67,64,Cmajor,67,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
76,67,60,60,Cmajor,67,60,67,67,67,64,Cmajor,64,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,64,55,58,Cmajor,64,60,67,64,64,60,Fmajor,67,Gmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cother,Cother
74,65,57,57,Dminor,67,57,65,65,65,72,Cmajor,67,Gmajor,Gother,Dother,Dminor,Dminor,Dminor,Dother,Gother
76,67,58,55,Ediminished,67,58,67,67,67,67,Cmajor,64,Aminor,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished
77,65,60,57,Fmajor,69,60,69,69,69,60,Fmajor,65,Gmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
-77,67,55,59,Gmajor,69,59,67,67,67,60,Fmajor,64,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor
76,67,60,60,Cmajor,67,60,67,67,67,67,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
76,69,64,49,Amajor,67,64,69,69,69,67,Cmajor,60,Cmajor,C#diminished,C#minor,Amajor,Amajor,Amajor,C#diminished,Cmajor
74,65,57,50,Dminor,67,57,65,65,65,64,Gmajor,64,Cmajor,Gother,Dother,Dminor,Dminor,Dminor,Dother,Dother
76,67,58,55,Ediminished,67,58,67,67,67,64,Gmajor,67,Cmajor,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished
73,64,57,57,Amajor,64,64,64,64,64,67,Cmajor,67,Cmajor,Amajor,Amajor,Amajor,Amajor,Amajor,Amajor,Amajor
73,64,57,45,Amajor,64,64,64,64,64,64,Cmajor,67,Gmajor,Amajor,Amajor,Amajor,Amajor,Amajor,Amajor,Amajor
74,65,57,50,Dminor,67,57,65,65,65,64,Cmajor,67,Gmajor,Gother,Dother,Dminor,Dminor,Dminor,Dother,Gother
-74,-65,-57,-50,Dminor,67,57,65,65,65,60,Fmajor,64,Cmajor,Gother,Dother,Dminor,Dminor,Dminor,Dother,Dother
-74,-65,-57,-50,Dminor,67,57,65,65,65,67,Cmajor,67,Cmajor,Gother,Dother,Dminor,Dminor,Dminor,Gother,Gother
76,67,60,48,Cmajor,67,60,67,67,67,60,Fmajor,65,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Fother
76,67,60,60,Cmajor,67,60,67,67,67,64,Gmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,64,55,58,Cmajor,64,60,67,64,64,64,Gmajor,67,Cmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cmajor,Cother
74,65,57,57,Dminor,67,57,65,65,65,67,Cmajor,67,Cmajor,Gother,Dother,Dminor,Dminor,Dminor,Gother,Gother
76,67,58,55,Ediminished,67,58,67,67,67,67,Cmajor,67,Cmajor,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished
77,65,60,57,Fmajor,69,60,69,69,69,64,Cmajor,64,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
-77,67,55,59,Gmajor,69,59,67,67,67,64,Cmajor,67,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
76,67,60,60,Cmajor,67,60,67,67,67,64,Cmajor,67,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
76,69,64,49,Amajor,67,64,69,69,69,64,Cmajor,64,Cmajor,C#diminished,C#minor,Amajor,Amajor,Amajor,C#minor,C#minor
74,65,57,50,Dminor,67,57,65,65,65,60,Fmajor,63,F#diminished,Gother,Dother,Dminor,Dminor,Dminor,Dother,Dother
76,67,58,55,Ediminished,67,58,67,67,67,64,Gmajor,64,Gmajor,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished
73,64,57,57,Amajor,64,64,64,64,64,67,Cmajor,67,Cmajor,Amajor,Amajor,Amajor,Amajor,Amajor,Amajor,Amajor
73,64,57,45,Amajor,64,64,64,64,64,67,Cmajor,67,Cmajor,Amajor,Amajor,Amajor,Amajor,Amajor,Amajor,Amajor
74,65,57,50,Dminor,67,57,65,65,65,60,Fmajor,65,Fmajor,Gother,Dother,Dminor,Dminor,Dminor,Dother,Dminor
-74,-65,-57,-50,Dminor,67,57,65,65,65,64,Gmajor,67,Cmajor,Gother,Dother,Dminor,Dminor,Dminor,Dother,Gother
-74,-65,-57,-50,Dminor,67,57,65,65,65,64,Cmajor,67,Gmajor,Gother,Dother,Dminor,Dminor,Dminor,Dother,Gother
76,64,59,56,Emajor,67,59,71,64,64,64,Cmajor,67,Gmajor,Eother,Emajor,Emajor,Emajor,Emajor,Emajor,Eother
76,64,60,57,Aminor,67,60,69,69,69,60,Fmajor,64,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
72,64,64,55,Aminor,64,60,64,64,64,72,Cmajor,67,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,62,57,53,Dminor,67,57,65,69,69,69,Fmajor,67,Gmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
76,61,55,52,C#diminished,67,61,61,61,61,60,Fmajor,64,Aminor,Eminor,C#diminished,C#diminished,C#diminished,C#diminished,Cmajor,Eminor
77,62,57,50,Dminor,69,57,69,62,62,64,Cmajor,65,Gmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-77,64,-57,48,Dminor,69,57,69,64,64,67,Cmajor,64,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
74,65,56,47,G#diminished,67,62,65,65,65,69,Fmajor,67,Cmajor,Gmajor,G#diminished,G#diminished,G#diminished,G#diminished,G#diminished,Gmajor
74,65,57,45,Dminor,67,57,65,65,65,60,Fmajor,67,Cmajor,Gother,Dother,Dminor,Dminor,Dminor,Dother,Gother
74,64,59,44,Emajor,67,59,64,64,64,60,Fmajor,1000,Dminor,Gmajor,G#diminished,Emajor,Emajor,Emajor,G#diminished,Emajor
72,64,57,45,Aminor,64,60,64,64,64,60,Fmajor,67,Ediminished,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
72,62,57,42,Dmajor,64,62,62,62,62,60,Fmajor,60,Fmajor,F#diminished,Dmajor,Dmajor,Dmajor,Dmajor,F#diminished,F#diminished
71,62,55,43,Gmajor,62,59,62,62,62,67,Cmajor,62,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
72,64,55,36,Cmajor,64,60,67,64,64,Cmajor,Cother,Cother,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
