original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
74,71,67,55,Gmajor,67,59,67,71,71,67,Cmajor,1000,Dmajor,Gother,Gmajor,Gother,Gmajor,Gmajor,Gother,Eminor
76,67,64,48,Cmajor,67,60,67,67,67,60,Fmajor,74,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-76,-67,-64,-48,Cmajor,67,60,67,67,67,64,Gmajor,64,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
76,67,60,48,Cmajor,67,60,67,67,67,64,Cmajor,64,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
76,67,60,48,Cmajor,67,60,67,67,67,64,Cmajor,64,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-76,-67,-60,52,Cmajor,67,60,67,67,67,69,Fmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor,Cmajor
76,67,59,55,Eminor,67,59,67,67,67,60,Fmajor,65,Gmajor,Eminor,Eminor,Eminor,Eminor,Eminor,Cmajor,Eminor
74,65,59,56,G#diminished,67,62,65,64,65,60,Fmajor,64,Cmajor,Gmajor,G#diminished,G#diminished,Emajor,G#diminished,G#diminished,Emajor
-74,64,-59,56,Emajor,67,59,64,64,64,64,Gmajor,67,Cmajor,Gmajor,G#diminished,Emajor,Emajor,Emajor,Emajor,Gmajor
72,64,60,57,Aminor,64,60,64,64,64,64,Cmajor,64,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
77,69,60,53,Fmajor,69,60,69,69,69,60,Fmajor,64,Cmajor,Fmajor,Fother,Fmajor,Fmajor,Fmajor,Fother,Fother
-77,67,-60,52,Cmajor,69,60,67,67,67,67,Cmajor,67,Cmajor,Fmajor,Fother,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
76,72,67,48,Cmajor,67,60,67,72,72,67,Gmajor,69,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
74,71,67,55,Gmajor,67,59,67,71,71,72,Cmajor,62,Dminor,Gother,Gmajor,Gother,Gmajor,Gmajor,Cother,Gother
-74,-71,-67,-55,Gmajor,67,59,67,71,71,60,Fmajor,64,Gmajor,Gother,Gmajor,Gother,Gmajor,Gmajor,Cother,Eminor
72,64,60,57,Aminor,64,60,64,64,64,64,Cmajor,64,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
74,67,59,55,Gmajor,67,59,67,67,67,64,Cmajor,64,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Eminor
-74,-67,-59,52,Eminor,67,59,67,67,67,69,Fmajor,72,Cmajor,Eminor,Eother,Eminor,Eminor,Eminor,Bminor,Cmajor
76,67,60,48,Cmajor,67,60,67,67,67,60,Fmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,68,59,52,Emajor,67,59,64,67,68,60,Fmajor,67,Cmajor,Eminor,Eother,Eother,Eminor,Emajor,Cmajor,Eminor
-74,-68,-59,48,G#diminished,67,62,65,68,68,60,Fmajor,67,Cmajor,Gmajor,Bminor,Bdiminished,G#diminished,G#diminished,Bminor,Gmajor
72,69,60,45,Aminor,64,60,64,64,64,60,Fmajor,67,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
69,69,60,53,Fmajor,60,60,60,65,65,60,Fmajor,67,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
71,67,59,50,Eminor,62,59,67,67,67,60,Fmajor,65,Dminor,Bminor,Bminor,Gmajor,Gmajor,Gmajor,Bminor,Bdiminished
-71,67,62,55,Eminor,62,59,67,67,67,60,Fmajor,64,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor
72,67,64,48,Cmajor,64,60,67,67,67,67,Cmajor,65,Dminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Fother
-72,-67,-64,-48,Cmajor,64,60,67,67,67,60,Fmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
79,67,62,47,Gmajor,67,59,67,67,67,62,Gmajor,62,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
76,67,60,48,Cmajor,67,60,67,67,67,62,Gmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-76,-67,55,48,Cmajor,67,60,67,67,67,67,Cmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,67,60,52,Cmajor,64,60,67,67,67,67,Cmajor,65,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Fother
74,69,60,53,Dminor,67,57,65,69,69,65,Fmajor,67,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-74,67,59,53,Gmajor,67,59,67,67,67,60,Fmajor,67,Cmajor,Gmajor,Bdiminished,Gmajor,Gmajor,Gmajor,Bdiminished,Gmajor
77,72,57,57,Fmajor,69,60,69,60,60,1000,Fmajor,1000,Dminor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
76,72,55,60,Cmajor,67,60,67,67,67,60,Fmajor,67,Ediminished,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,71,67,55,Gmajor,67,59,67,71,71,60,Fmajor,60,Fmajor,Gother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
-74,67,-67,-55,Gmajor,67,59,67,71,71,64,Cmajor,64,Cmajor,Gother,Gmajor,Gother,Gmajor,Gmajor,Eminor,Eminor
72,67,64,48,Cmajor,64,60,67,67,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
