original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
72,64,55,48,Cmajor,64,60,67,64,64,67,Cmajor,64,Cmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cother,Cmajor
72,67,64,48,Cmajor,64,60,67,67,67,72,Cmajor,69,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
72,67,64,60,Cmajor,64,60,67,67,67,67,Gmajor,69,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
79,67,62,59,Gmajor,67,59,67,67,67,72,Cmajor,69,Fmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
76,67,60,60,Cmajor,67,60,67,67,67,67,Cmajor,69,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
-76,-67,-60,-60,Cmajor,67,60,67,67,67,67,Cmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,66,60,57,F#diminished,64,60,66,64,66,67,Cmajor,67,Cmajor,Aminor,Aminor,F#diminished,Aminor,F#diminished,Aminor,Aminor
71,62,67,55,Gmajor,62,59,62,62,62,64,Gmajor,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
-71,67,55,43,Gmajor,62,59,62,62,62,64,Cmajor,67,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
67,67,62,53,Gmajor,60,59,62,67,67,60,Fmajor,64,Cmajor,Dminor,Gmajor,Gother,Gother,Gother,Dminor,Eminor
72,67,60,52,Cmajor,64,60,67,67,67,67,Cmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,71,53,50,Gmajor,67,59,67,71,71,60,Fmajor,67,Gmajor,Gother,Bdiminished,Gother,Bdiminished,Bdiminished,Dminor,Gother
76,67,60,48,Cmajor,67,60,67,67,67,60,Fmajor,64,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,67,62,55,Gmajor,67,59,67,67,67,60,Cmajor,67,Cmajor,Gother,Gmajor,Gother,Gother,Gother,Cother,Gother
-74,65,59,43,Gmajor,67,59,67,67,67,67,Cmajor,67,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
72,64,55,48,Cmajor,64,60,67,64,64,67,Cmajor,67,Cmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cother,Cother
76,67,64,48,Cmajor,67,60,67,67,67,67,Cmajor,65,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Fother
-76,-67,-64,52,Eminor,67,59,67,67,67,69,Fmajor,67,Cmajor,Eminor,Eother,Eminor,Eminor,Eminor,Aother,Eminor
76,61,64,57,Amajor,67,64,69,69,61,60,Fmajor,64,Cmajor,Aother,Aother,Aother,Aother,Amajor,Aminor,Aother
77,69,62,50,Dminor,69,57,69,69,69,60,Fmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-77,-69,-62,-50,Dminor,69,57,69,69,69,60,Fmajor,62,Dmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-77,-69,-62,-50,Dminor,69,57,69,69,69,64,Gmajor,64,Gmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
76,69,64,57,Aminor,67,60,69,69,69,64,Gmajor,64,Gmajor,Aother,Aminor,Aother,Aother,Aother,Aother,Aother
-76,-69,-64,55,Aminor,67,60,69,69,69,64,Cmajor,64,Cmajor,Eminor,Cmajor,Aother,Aother,Aother,Eminor,Eminor
79,62,59,53,Gmajor,67,59,67,62,62,60,Fmajor,64,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor
79,60,55,52,Cmajor,67,60,72,59,60,67,Cmajor,67,Cmajor,Eminor,Cmajor,Cmajor,Eminor,Cmajor,Eminor,Eminor
-79,67,59,-52,Cmajor,67,60,72,67,67,60,Fmajor,64,Cmajor,Eminor,Cmajor,Cmajor,Eminor,Eminor,Cmajor,Eminor
76,67,60,48,Cmajor,67,60,67,67,67,60,Fmajor,65,Dminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Fother
74,67,59,43,Gmajor,67,59,67,67,67,60,Cmajor,62,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
-74,-67,-59,-43,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
-74,-67,-59,-43,Gmajor,67,59,67,67,67,60,Fmajor,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
67,62,59,55,Gmajor,60,59,62,62,62,64,Gmajor,65,Fmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
69,62,62,53,Dminor,60,57,65,65,65,67,Cmajor,67,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
71,62,55,53,Gmajor,62,59,62,62,62,60,Fmajor,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
72,67,55,52,Cmajor,64,60,67,67,67,60,Fmajor,67,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,67,55,47,Gmajor,67,59,67,67,67,1000,1000,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
76,67,55,48,Cmajor,67,60,67,67,67,1000,1000,74,Cother,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,67,60,55,Cother,67,60,67,67,67,1000,1000,1000,Cmajor,Cother,Cother,Cother,Cother,Cother,Cmajor,Cmajor
-74,-67,59,43,Gmajor,67,59,67,67,67,64,Cmajor,67,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
72,64,55,48,Cmajor,64,60,67,64,64,Cmajor,Cother,Cother,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
