original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
74,67,59,47,Gmajor,67,59,67,67,67,60,Cmajor,62,Gmajor,Gmajor,Bminor,Gmajor,Gmajor,Gmajor,Bminor,Bminor
77,65,60,45,Fmajor,69,60,69,65,65,60,Cmajor,62,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Dminor
76,69,-60,55,Aminor,67,60,69,64,69,62,Gmajor,65,Fmajor,Cmajor,Cmajor,Aminor,Cmajor,Aminor,Cmajor,Cmajor
74,62,-60,55,Cother,67,60,67,67,67,60,Fmajor,65,Fmajor,Cother,Cother,Cother,Cother,Cother,Cother,Dminor
-74,65,59,-55,Gmajor,67,59,67,67,67,64,Gmajor,65,Fmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
72,64,55,48,Cmajor,64,60,67,64,64,67,Cmajor,62,Gmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cother,Cother
-72,-64,-55,-48,Cmajor,64,60,67,64,64,60,Fmajor,67,Gmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cother,Cother
-72,-64,-55,-48,Cmajor,64,60,67,64,64,64,Cmajor,64,Cmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cmajor,Cmajor
72,67,64,60,Cmajor,64,60,67,67,67,60,Fmajor,65,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Fother
72,69,64,57,Aminor,64,60,64,69,69,64,Gmajor,69,Fmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
71,67,64,52,Eminor,62,59,67,68,67,67,Cmajor,69,Fmajor,Eother,Eother,Eminor,Emajor,Eminor,Eminor,Aother
69,65,60,53,Fmajor,60,60,60,65,65,60,Fmajor,65,Dminor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,65,59,55,Gmajor,60,59,62,62,62,60,Fmajor,64,Cmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Eminor
72,64,60,57,Aminor,64,60,64,64,64,64,Gmajor,67,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
74,67,59,55,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
76,67,60,48,Cmajor,67,60,67,67,67,60,Fmajor,64,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,60,Fmajor,63,F#diminished,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,E-augmented
76,67,59,52,Eminor,67,59,67,68,67,64,Gmajor,64,Gmajor,Eminor,Eother,Eminor,Emajor,Eminor,Eother,Eother
77,60,57,45,Fmajor,69,60,69,60,60,64,Gmajor,64,Gmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
76,64,55,48,Cmajor,67,60,67,67,67,67,Cmajor,64,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,67,59,47,Gmajor,67,59,67,67,67,64,Cmajor,64,Cmajor,Gmajor,Bminor,Gmajor,Gmajor,Gmajor,Eother,Eother
77,65,60,45,Fmajor,69,60,69,65,65,64,Cmajor,64,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
76,69,-60,55,Aminor,67,60,69,64,69,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Aminor,Cmajor,Aminor,Cmajor,Cmajor
74,62,-60,55,Cother,67,60,67,67,67,72,Cmajor,62,Dminor,Cother,Cother,Cother,Cother,Cother,Cother,Cother
-74,65,59,-55,Gmajor,67,59,67,67,67,64,Cmajor,69,Dminor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
72,64,55,48,Cmajor,64,60,67,64,64,69,Fmajor,67,Cmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Aminor,Cother
-72,-64,-55,-48,Cmajor,64,60,67,64,64,60,Fmajor,67,Gmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cother,Cother
-72,-64,-55,-48,Cmajor,64,60,67,64,64,60,Fmajor,67,Cmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cother,Cother
72,67,64,60,Cmajor,64,60,67,67,67,64,Cmajor,64,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
76,67,60,48,Cmajor,67,60,67,67,67,64,Cmajor,64,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,69,60,53,Fmajor,64,60,65,69,69,67,Cmajor,64,Aminor,Fother,Fother,Fother,Fmajor,Fmajor,Fother,Fother
72,67,64,52,Cmajor,64,60,67,67,67,60,Fmajor,62,Dmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,69,62,54,Dmajor,67,62,69,69,69,62,Gmajor,62,Gmajor,Gother,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
76,71,59,56,Emajor,67,59,71,64,64,67,Cmajor,62,Gmajor,Eother,Emajor,Emajor,Emajor,Emajor,Eother,Emajor
72,69,64,57,Aminor,64,60,64,69,69,67,Cmajor,64,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
69,64,60,57,Aminor,60,60,64,64,64,67,Cmajor,64,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
74,62,57,54,Dmajor,67,62,69,62,62,64,Gmajor,64,Gmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
-74,66,62,50,Dmajor,67,62,69,66,66,64,Gmajor,64,Gmajor,Gother,Dother,Dother,Dmajor,Dmajor,Eother,Eother
71,67,62,55,Gmajor,62,59,62,67,67,67,Cmajor,64,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor
72,67,60,52,Cmajor,64,60,67,67,67,64,Cmajor,64,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,67,64,48,Aminor,60,60,64,67,67,64,Cmajor,64,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
-69,66,62,50,Dmajor,60,62,62,65,66,60,Fmajor,60,Cmajor,Dother,Dother,Dother,Dminor,Dmajor,Dother,Dother
67,62,59,43,Gmajor,60,59,62,62,62,72,Cmajor,62,Dminor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gmajor
67,64,59,52,Eminor,60,59,59,64,64,64,Cmajor,69,Dminor,Cmajor,Eminor,Eminor,Eminor,Eminor,Eminor,Eminor
72,64,60,45,Aminor,64,60,64,64,64,69,Fmajor,67,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
71,67,62,47,Gmajor,62,59,62,67,67,60,Fmajor,67,Gmajor,Bminor,Bminor,Bminor,Gmajor,Gmajor,Bminor,Gmajor
69,65,62,50,Dminor,60,57,65,65,65,60,Fmajor,67,Cmajor,Dother,Dother,Dminor,Dminor,Dminor,Dother,Gother
67,62,59,53,Gmajor,60,59,62,62,62,64,Cmajor,64,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Eminor
72,67,60,52,Cmajor,64,60,67,67,67,67,Cmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,64,Cmajor,65,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
76,67,60,48,Cmajor,67,60,67,67,67,67,Cmajor,64,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,60,Fmajor,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
76,67,59,52,Eminor,67,59,67,68,67,62,Gmajor,67,Fmajor,Eminor,Eother,Eminor,Emajor,Eminor,Eother,Eminor
77,60,57,45,Fmajor,69,60,69,60,60,67,Cmajor,67,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
76,64,55,48,Cmajor,67,60,67,67,67,65,Fmajor,65,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,67,59,47,Gmajor,67,59,67,67,67,60,Fmajor,67,Cmajor,Gmajor,Bminor,Gmajor,Gmajor,Gmajor,Bminor,Gmajor
77,65,60,45,Fmajor,69,60,69,65,65,1000,Fmajor,1000,Dminor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
76,69,-60,55,Aminor,67,60,69,64,69,60,Fmajor,67,Ediminished,Cmajor,Cmajor,Aminor,Cmajor,Aminor,Cmajor,Cmajor
74,62,-60,55,Cother,67,60,67,67,67,60,Fmajor,60,Fmajor,Cother,Cother,Cother,Cother,Cother,Cother,Cother
-74,65,59,-55,Gmajor,67,59,67,67,67,64,Cmajor,64,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Eminor
72,64,55,55,Cmajor,64,60,67,64,64,Cmajor,Cother,Cother,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
