original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
76,67,60,60,Cmajor,67,60,67,67,67,60,Fmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
79,72,64,48,Cmajor,67,60,72,72,72,64,Gmajor,64,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
77,69,65,50,Dminor,69,57,69,69,69,64,Gmajor,62,Cother,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
76,72,67,52,Cmajor,67,60,67,72,72,64,Cmajor,67,Gmajor,Eminor,Cmajor,Eminor,Cmajor,Cmajor,Eminor,Eminor
72,69,57,53,Fmajor,64,60,65,65,65,67,Cmajor,67,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
74,69,62,54,Dmajor,67,62,69,69,69,64,Cmajor,64,Cmajor,Gother,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
76,71,59,55,Eminor,67,59,67,67,67,67,Cmajor,67,Cmajor,Eminor,Eminor,Eminor,Eminor,Eminor,Eminor,Eminor
-76,64,-59,56,Emajor,67,59,71,64,64,64,Cmajor,64,Cmajor,Eother,Emajor,Emajor,Emajor,Emajor,Emajor,Emajor
72,64,57,57,Aminor,64,60,64,64,64,67,Cmajor,64,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
-72,-64,-57,-57,Aminor,64,60,64,64,64,60,Fmajor,62,Dmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Dother
76,67,58,55,Ediminished,67,58,67,67,67,62,Gmajor,62,Gmajor,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished
79,70,52,48,Cmajor,67,60,72,70,70,67,Cmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
77,69,53,50,Dminor,69,57,69,69,69,60,Fmajor,67,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Gother
76,72,55,52,Cmajor,67,60,67,61,72,64,Cmajor,67,Gmajor,Eminor,Cmajor,Eminor,C#diminished,Cmajor,Eminor,Eminor
74,67,59,55,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
72,67,60,52,Cmajor,64,60,67,67,67,64,Cmajor,64,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,67,60,43,Cother,67,60,67,67,67,67,Cmajor,67,Cmajor,Cother,Cother,Cother,Cother,Cother,Cother,Cother
-74,-67,59,-43,Gmajor,67,59,67,67,67,64,Cmajor,67,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
72,67,64,48,Cmajor,64,60,67,67,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
