original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
77,74,69,50,Dminor,69,57,69,74,74,60,Fmajor,72,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
77,74,67,58,Gminor,69,62,70,74,74,72,Cmajor,67,Gmajor,Gminor,Gminor,Gminor,Gminor,Gminor,Gminor,Gminor
76,74,70,55,Ediminished,67,58,67,74,74,72,Cmajor,67,Gmajor,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished,Cmajor,Ediminished
76,73,69,57,Amajor,67,64,69,72,73,69,Fmajor,67,Cmajor,Aother,Aother,Aother,Aminor,Amajor,Aother,Aother
74,69,65,50,Dminor,67,57,65,69,69,60,Fmajor,65,Dminor,Gother,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-74,-69,-65,-50,Dminor,67,57,65,69,69,60,Fmajor,64,Cmajor,Gother,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
77,74,69,50,Dminor,69,57,69,74,74,67,Cmajor,67,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
79,74,67,52,Eminor,67,59,67,72,74,67,Gmajor,67,Gmajor,Eminor,Eminor,Eminor,Cmajor,Eminor,Eminor,Eminor
81,72,65,53,Fmajor,72,60,72,72,72,67,Gmajor,67,Gmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
79,74,65,58,Gminor,67,62,72,74,74,72,Cmajor,67,Cmajor,Gminor,Gminor,Gminor,Gminor,Gminor,Gminor,Gminor
81,72,65,60,Fmajor,72,60,72,72,72,72,Cmajor,67,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
79,70,64,48,Cmajor,67,60,72,72,72,60,Fmajor,69,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
77,69,60,53,Fmajor,69,60,69,69,69,64,Gmajor,67,Cmajor,Fmajor,Fother,Fmajor,Fmajor,Fmajor,Fother,Fother
-77,-69,-60,-53,Fmajor,69,60,69,69,69,64,Gmajor,67,Cmajor,Fmajor,Fother,Fmajor,Fmajor,Fmajor,Fother,Fother
76,67,60,60,Cmajor,67,60,67,67,67,64,Cmajor,71,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
77,72,62,59,Bdiminished,69,59,69,67,72,64,Cmajor,71,Gmajor,Bdiminished,Bdiminished,Bdiminished,Gmajor,Bdiminished,Bdiminished,Bdiminished
79,71,62,59,Gmajor,67,59,67,67,67,60,Fmajor,72,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
79,74,64,52,Eminor,67,59,67,72,67,72,Cmajor,72,Cmajor,Eminor,Eminor,Eminor,Cmajor,Eminor,Cmajor,Cmajor
77,72,65,57,Fmajor,69,60,69,72,72,72,Cmajor,71,Gmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Bother
76,72,69,55,Aminor,67,60,69,72,72,60,Fmajor,72,Cmajor,Aother,Aminor,Aother,Aminor,Aminor,Aminor,Aminor
74,67,71,55,Gmajor,67,59,67,67,67,64,Cmajor,71,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
74,71,67,55,Gmajor,67,59,67,71,71,64,Cmajor,71,Gmajor,Gother,Gmajor,Gother,Gmajor,Gmajor,Eminor,Gmajor
76,72,67,48,Cmajor,67,60,67,72,72,60,Fmajor,72,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
77,71,65,48,Bother,69,71,71,71,71,72,Cmajor,72,Cmajor,Fmajor,Bother,Bother,Bother,Bother,Fother,Fother
79,67,64,52,Eminor,67,59,67,72,67,72,Cmajor,72,Cmajor,Eminor,Eminor,Eminor,Cmajor,Eminor,Cmajor,Cmajor
72,72,67,52,Cmajor,64,60,67,72,72,70,Aminor,72,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
76,72,67,55,Cmajor,67,60,67,72,72,67,Eminor,72,Cmajor,Eminor,Cmajor,Eminor,Cmajor,Cmajor,Eminor,Cmajor
74,71,65,55,Gmajor,67,59,67,71,71,60,Fmajor,60,Fmajor,Gother,Gmajor,Gother,Gmajor,Gmajor,Dminor,Dminor
72,67,64,48,Cmajor,64,60,67,67,67,64,Gmajor,64,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,67,64,48,Cmajor,64,60,67,67,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
