original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
60,55,52,36,Cmajor,55,60,55,55,55,62,Gmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,62,Gmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,62,Gmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,62,50,47,Gmajor,60,59,62,62,62,60,Dminor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
67,59,52,43,Eminor,60,59,59,59,59,59,Gmajor,60,Cmajor,Cmajor,Eminor,Eminor,Eminor,Eminor,Eminor,Cmajor
60,60,52,45,Aminor,55,60,57,57,57,60,Cmajor,55,Gmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,60,57,41,Dminor,59,57,57,60,60,55,Gmajor,55,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,60,55,36,Cmajor,60,60,60,60,60,55,Cmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
-64,-60,-55,-36,Cmajor,60,60,60,60,60,59,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,60,53,41,Fmajor,60,60,60,60,60,60,Fmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
71,62,53,38,Bdiminished,62,59,65,62,62,60,Fmajor,57,Fmajor,Bdiminished,Bdiminished,Bdiminished,Bdiminished,Bdiminished,Bdiminished,Bdiminished
72,60,55,40,Cmajor,64,60,67,60,60,60,Fmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,55,36,Cmajor,60,60,60,60,60,67,Cmajor,59,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,60,57,41,Dminor,59,57,57,60,60,60,Fmajor,53,Fmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,59,Cmajor,59,Bdiminished,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,62,55,47,Gmajor,60,59,62,62,62,55,Gmajor,60,Cmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
62,59,55,43,Gmajor,59,59,59,59,59,62,Gmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Cother
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-64,-60,-55,-48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,57,52,49,Amajor,60,64,64,64,64,60,Cmajor,60,Cmajor,Aother,Amajor,Amajor,Amajor,Amajor,Aother,Aother
69,57,49,45,Amajor,60,64,64,57,57,55,Gmajor,55,Cmajor,Aother,Amajor,Amajor,Amajor,Amajor,Amajor,Amajor
66,57,50,50,Dmajor,57,62,57,57,57,55,Cmajor,57,Fmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Gother,Dmajor
-66,-57,-50,-50,Dmajor,57,62,57,57,57,59,Cmajor,60,Cmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Bminor,Dmajor
67,62,55,47,Gmajor,60,59,62,62,62,60,Fmajor,60,Cmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
62,62,59,43,Gmajor,59,59,59,62,55,60,Fmajor,57,Fmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
64,62,59,48,Cmajor,60,60,60,62,62,60,Fmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,59,55,52,Eminor,60,59,59,60,59,67,Cmajor,59,Gmajor,Cmajor,Eminor,Eminor,Cmajor,Eminor,Eminor,Eminor
67,57,52,48,Aminor,60,60,60,60,57,60,Fmajor,53,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor,Cmajor,Cmajor
66,-57,50,50,Dmajor,57,62,57,57,57,60,Cmajor,55,Cmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Gother
67,59,50,43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
-67,-59,-50,-43,Gmajor,60,59,62,59,59,59,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Gmajor,Cother
69,62,53,38,Dminor,60,57,65,62,62,55,Gmajor,60,Fmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
71,62,55,41,Gmajor,62,59,62,62,62,62,Gmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
72,60,55,40,Cmajor,64,60,67,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,55,43,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,60,57,41,Dminor,59,57,57,60,60,60,Fmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
60,55,52,36,Cmajor,55,60,55,55,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
