original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,62,Gmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,62,55,47,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
65,60,57,45,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,55,48,Cmajor,60,60,60,60,60,59,Gmajor,59,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,53,44,G#diminished,59,62,56,59,59,59,Cmajor,60,Cmajor,G#diminished,G#other,G#other,G#diminished,G#diminished,G#diminished,Dminor
60,57,52,45,Aminor,55,60,57,57,57,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
59,56,52,40,Emajor,55,59,56,56,56,60,Dminor,60,Cmajor,Eminor,Eother,Emajor,Emajor,Emajor,Cmajor,Cmajor
-59,-56,-52,-40,Emajor,55,59,56,56,56,59,Gmajor,60,Cmajor,Eminor,Eother,Emajor,Emajor,Emajor,Eother,Cmajor
60,57,52,45,Aminor,55,60,57,57,57,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,55,50,47,Gmajor,59,59,59,55,55,60,Cmajor,60,Cmajor,Bminor,Bminor,Bminor,Gmajor,Gmajor,Bminor,Bminor
64,55,48,48,Cmajor,60,60,60,55,55,60,Cmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,57,52,49,Amajor,60,64,61,57,57,60,Cmajor,57,Fmajor,Cmajor,C#minor,C#minor,Amajor,Amajor,Cmajor,Amajor
65,57,52,50,Dminor,60,57,62,57,57,60,Cmajor,55,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Eminor
-65,59,50,-50,Bdiminished,60,59,59,57,59,60,Cmajor,55,Cmajor,Dminor,Bdiminished,Bdiminished,Dminor,Bdiminished,Dminor,Gother
64,59,50,44,Emajor,60,59,59,59,59,60,Cmajor,55,Cmajor,Caugmented,Emajor,Emajor,Emajor,Emajor,Caugmented,Eother
-64,-59,-50,-44,Emajor,60,59,59,59,59,60,Cmajor,55,Cmajor,Caugmented,Emajor,Emajor,Emajor,Emajor,Caugmented,Eother
64,57,48,45,Aminor,60,60,60,57,57,60,Cmajor,57,Fmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
64,57,60,48,Aminor,60,60,60,55,57,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor,Cmajor,Cmajor
67,52,59,52,Eminor,60,59,59,64,64,60,Cmajor,55,Cmajor,Cmajor,Eminor,Eminor,Eminor,Eminor,Cmajor,Eminor
65,60,57,45,Fmajor,60,60,60,60,60,59,Cmajor,55,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Bother,Fmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Fmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
62,59,55,43,Gmajor,59,59,59,59,59,52,Cmajor,52,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Eminor
64,60,55,36,Cmajor,60,60,60,60,60,52,Cmajor,52,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-64,-60,-55,-36,Cmajor,60,60,60,60,60,60,Fmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
62,57,54,48,Dmajor,59,62,57,57,57,59,Cmajor,55,Cmajor,Bminor,Dmajor,Dmajor,Dmajor,Dmajor,Bminor,Dmajor
62,55,55,47,Gmajor,59,59,59,62,62,60,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
64,60,55,46,Cmajor,60,60,60,60,60,60,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Ediminished
67,62,58,45,Gminor,60,62,62,64,62,60,Cmajor,55,Cmajor,Aminor,Gminor,Gminor,Ediminished,Gminor,Aminor,Gminor
67,64,57,49,Amajor,60,64,57,64,64,60,Cmajor,57,Fmajor,Aother,Amajor,Amajor,Amajor,Amajor,Aother,Amajor
66,62,50,50,Dmajor,57,62,57,57,57,55,Cmajor,55,Cmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Gother,Gother
67,59,50,43,Gmajor,60,59,62,59,59,60,Fmajor,57,Fmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Gother
-67,-59,-50,-43,Gmajor,60,59,62,59,59,59,Gmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Gmajor,Cother
67,59,52,40,Eminor,60,59,59,60,59,59,Cmajor,60,Cmajor,Cmajor,Eminor,Eminor,Cmajor,Eminor,Eminor,Cmajor
64,60,52,45,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
69,60,51,41,Fmajor,60,60,60,60,60,60,Aminor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
-69,58,50,46,B-major,60,62,58,58,58,62,Dmajor,60,Cmajor,B-major,B-major,B-major,B-major,B-major,B-major,B-major
65,58,50,43,Gminor,60,62,62,59,58,62,Gmajor,60,Fmajor,Dminor,Gother,Gother,Gmajor,Gminor,Gother,Dminor
64,55,49,45,Amajor,60,64,61,57,57,62,Gmajor,60,Cmajor,Aother,Amajor,Amajor,Amajor,Amajor,Amajor,Aother
62,53,50,38,Dminor,59,57,57,53,53,60,Cmajor,60,Cmajor,Bminor,Dother,Dother,Dminor,Dminor,Dother,Dother
-62,-53,-50,-38,Dminor,59,57,57,53,53,60,Cmajor,60,Cmajor,Bminor,Dother,Dother,Dminor,Dminor,Dother,Dother
64,57,48,45,Aminor,60,60,60,57,57,60,Fmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
64,55,48,41,Cmajor,60,60,60,57,55,59,Cmajor,55,Cmajor,Fother,Fother,Fother,Fmajor,Cmajor,Cmajor,Cmajor
65,59,50,38,Bdiminished,60,59,59,57,59,55,Gmajor,60,Aminor,Dminor,Bdiminished,Bdiminished,Dminor,Bdiminished,Gother,Dminor
64,60,43,40,Cmajor,60,60,60,60,60,60,Aminor,60,Aminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,60,55,43,Cother,59,60,60,59,60,60,Aminor,60,Aminor,Gmajor,Cother,Cother,Gmajor,Cother,Cother,Cother
-62,59,53,-43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Dminor
60,55,52,36,Cmajor,55,60,55,55,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
