original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
65,57,48,45,Fmajor,60,60,60,57,57,60,Cmajor,55,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,55,52,48,Cmajor,60,60,60,55,55,55,Gmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,57,48,41,Dminor,59,57,57,57,57,62,Gmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,55,48,43,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,-55,47,-43,Gmajor,59,59,59,55,55,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
55,52,48,36,Cmajor,50,60,52,52,52,60,Fmajor,60,Fmajor,Cother,Cother,Cmajor,Cmajor,Cmajor,Cother,Cother
60,55,52,48,Cmajor,55,60,55,55,55,60,Fmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,55,50,47,Gmajor,59,59,59,55,55,60,Fmajor,60,Cmajor,Bminor,Bminor,Bminor,Gmajor,Gmajor,Bminor,Bminor
64,60,57,45,Aminor,60,60,60,60,60,55,Gmajor,55,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aother,Aother
65,60,57,41,Fmajor,60,60,60,60,60,59,Gmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Bother,Fmajor
67,60,52,43,Cmajor,60,60,60,59,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Cmajor,Cmajor,Cmajor
65,59,50,43,Gmajor,60,59,62,59,59,59,Cmajor,60,Cmajor,Dminor,Gmajor,Gother,Gmajor,Gmajor,Gmajor,Dminor
64,55,48,36,Cmajor,60,60,60,55,55,60,Cmajor,62,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,53,48,41,Fmajor,60,60,60,53,53,60,Cmajor,62,Gmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Dminor
67,50,47,43,Gmajor,60,59,62,50,50,60,Cmajor,60,Cmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
65,57,48,45,Fmajor,60,60,60,57,57,62,Gmajor,60,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Dminor,Fmajor
64,55,52,48,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,57,48,41,Dminor,59,57,57,57,57,60,Cmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,55,48,43,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,-55,47,-43,Gmajor,59,59,59,55,55,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,60,52,48,Cmajor,60,60,60,60,60,59,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,60,53,41,Fmajor,60,60,60,60,60,60,Fmajor,55,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
69,62,50,42,Dmajor,60,62,62,62,62,52,Cmajor,59,Gmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Bminor
62,59,55,43,Gmajor,59,59,59,59,59,55,Gmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Cother
62,59,55,43,Gmajor,59,59,59,59,59,59,Gmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
67,60,55,40,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,60,55,40,Cmajor,60,60,60,60,60,59,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Cmajor
60,57,53,41,Fmajor,55,60,57,57,57,60,Cmajor,62,Cmajor,Fother,Fother,Fmajor,Fmajor,Fmajor,Fother,Dminor
64,60,55,36,Cmajor,60,60,60,60,60,60,Cmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,60,55,43,Cother,59,60,60,59,60,60,Cmajor,60,Cmajor,Gmajor,Cother,Cother,Gmajor,Cother,Cother,Cother
60,57,52,43,Aminor,55,60,57,57,57,62,Gmajor,60,Fmajor,Cmajor,Cmajor,Aminor,Aminor,Aminor,Cmajor,Cmajor
59,57,50,43,Gmajor,55,59,55,55,55,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
60,55,48,52,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
57,55,52,48,Aminor,54,60,55,55,55,60,Cmajor,60,Cmajor,F#diminished,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
-57,54,50,50,Dmajor,54,62,54,54,54,60,Cmajor,60,Cmajor,Dmajor,Dother,Dmajor,Dmajor,Dmajor,Dother,Dother
55,50,47,43,Gmajor,50,59,50,50,50,60,Fmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
67,52,59,40,Eminor,60,59,59,64,64,59,Cmajor,55,Cmajor,Cmajor,Eminor,Eminor,Eminor,Eminor,Eminor,Eminor
65,48,57,45,Fmajor,60,60,60,60,60,60,Fmajor,57,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,52,55,48,Cmajor,60,60,60,60,60,60,Fmajor,52,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,55,50,48,Cother,59,60,60,55,55,1000,Fmajor,1000,Dminor,Bminor,Dother,Dother,Cother,Cother,Cmajor,Cmajor
64,55,48,48,Cmajor,60,60,60,55,55,60,Fmajor,67,Ediminished,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,57,48,41,Dminor,59,57,57,57,57,60,Fmajor,60,Fmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-62,55,47,43,Gmajor,59,59,59,55,55,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
60,55,52,36,Cmajor,55,60,55,55,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
