original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
69,62,57,54,Dmajor,60,62,62,62,62,60,Fmajor,64,Cmajor,F#diminished,Dmajor,Dmajor,Dmajor,Dmajor,F#diminished,F#minor
71,62,54,52,Bminor,62,62,62,62,62,60,Cmajor,60,Cmajor,Bminor,Bminor,Bminor,Bminor,Bminor,Cmajor,Cmajor
72,60,55,52,Cmajor,64,60,67,67,67,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
71,64,55,50,Eminor,62,59,67,62,64,62,Gmajor,64,Amajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor,Eminor
69,62,55,50,Gother,60,67,67,60,62,62,Gmajor,65,Dminor,Aminor,Gother,Gother,Aminor,Gother,Gother,Dminor
-69,-62,54,38,Dmajor,60,62,62,62,62,67,Cmajor,62,Gmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
67,59,55,43,Gmajor,60,59,62,59,59,65,Fmajor,64,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Gother,Eminor
60,55,52,36,Cmajor,55,60,55,55,55,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,62,Gmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,60,53,50,Dminor,60,57,62,57,57,62,Gmajor,59,Gmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Bdiminished
67,60,52,52,Cmajor,60,60,60,60,60,59,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Cmajor
67,60,52,45,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
65,55,50,47,Gmajor,60,59,62,55,55,60,Cother,60,Cmajor,Bdiminished,Bdiminished,Bdiminished,Gmajor,Gmajor,Bdiminished,Bdiminished
64,55,52,48,Cmajor,60,60,60,55,55,62,Gmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
67,62,59,55,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
69,62,57,54,Dmajor,60,62,62,62,62,60,Cmajor,60,Cmajor,F#diminished,Dmajor,Dmajor,Dmajor,Dmajor,F#diminished,F#diminished
71,62,54,52,Bminor,62,62,62,62,62,55,Cmajor,55,Cmajor,Bminor,Bminor,Bminor,Bminor,Bminor,Eminor,Eminor
72,60,55,52,Cmajor,64,60,67,67,67,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
71,64,55,50,Eminor,62,59,67,62,64,62,Gmajor,64,Amajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor,Eminor
69,62,55,50,Gother,60,67,67,60,62,62,Gmajor,65,Dminor,Aminor,Gother,Gother,Aminor,Gother,Gother,Dminor
-69,-62,54,38,Dmajor,60,62,62,62,62,67,Cmajor,62,Gmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
67,59,55,43,Gmajor,60,59,62,59,59,65,Fmajor,64,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Gother,Eminor
67,60,52,48,Cmajor,60,60,60,60,60,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,64,57,45,Aminor,64,60,64,64,64,62,Gmajor,60,Fmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Dother,Aminor
71,65,57,50,Bdiminished,62,59,65,65,65,62,Gmajor,59,Gmajor,Bminor,Bminor,Bdiminished,Bdiminished,Bdiminished,Bminor,Bminor
69,60,53,53,Fmajor,60,60,60,60,60,59,Cmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Bother,Fmajor
67,62,53,47,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
65,57,53,50,Dminor,60,57,62,57,57,60,Cother,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,60,55,52,Cmajor,60,60,60,60,60,62,Gmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Cmajor
62,59,59,55,Gmajor,59,59,59,55,55,60,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
67,64,59,52,Eminor,60,59,59,64,64,60,Cmajor,57,Fmajor,Cmajor,Eminor,Eminor,Eminor,Eminor,Cmajor,Eminor
65,60,57,45,Fmajor,60,60,60,60,60,60,Fmajor,55,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Fmajor,52,Aminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,60,57,41,Dminor,59,57,57,60,60,1000,Fmajor,1000,Dminor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
65,60,53,45,Fmajor,60,60,60,60,60,60,Fmajor,67,Ediminished,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,55,43,Cmajor,60,60,60,60,60,60,Fmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,-55,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
60,55,52,36,Cmajor,55,60,55,55,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
