original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,60,57,47,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,62,55,47,Gmajor,60,59,62,62,62,60,Fmajor,60,Cmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
64,60,55,48,Cmajor,60,60,60,60,60,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,60,57,41,Dminor,59,57,57,60,60,59,Fmajor,55,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Bdiminished,Dminor
62,59,55,43,Gmajor,59,59,59,59,59,60,Fmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gother
60,55,52,36,Cmajor,55,60,55,55,55,60,Fmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,59,Gmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
64,61,55,41,C#diminished,60,61,61,60,61,60,Cmajor,60,Cmajor,Cmajor,C#diminished,C#diminished,Cmajor,C#diminished,Cmajor,Cmajor
65,62,57,38,Dminor,60,57,62,62,62,60,Cmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
65,62,53,46,B-major,60,62,62,62,62,60,Cmajor,60,Cmajor,B-other,B-major,B-major,B-major,B-major,B-other,B-other
64,62,58,43,Ediminished,60,58,62,62,62,60,Cmajor,60,Cmajor,Cmajor,Ediminished,Ediminished,Ediminished,Ediminished,Cmajor,Cmajor
-64,61,57,45,Amajor,60,64,61,60,61,59,Gmajor,59,Gmajor,Aminor,Aother,Amajor,Aminor,Amajor,Aother,Aother
62,57,53,38,Dminor,59,57,57,57,57,59,Cmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Bdiminished,Dminor
-62,-57,-53,-38,Dminor,59,57,57,57,57,60,Cmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
65,57,53,50,Dminor,60,57,62,57,57,60,Cother,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
67,58,52,48,Cmajor,60,60,60,60,60,62,Gmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,60,48,45,Aminor,60,60,64,60,60,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
69,60,53,41,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,62,53,46,Gminor,60,62,62,62,62,60,Cmajor,60,Cmajor,Gminor,Gminor,Gminor,Gminor,Gminor,Gminor,Gminor
67,60,52,48,Cmajor,60,60,60,60,60,55,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,57,48,41,Fmajor,60,60,60,57,57,60,Fmajor,57,Fmajor,Fother,Fother,Fother,Fmajor,Fmajor,Fother,Fmajor
-65,-57,-48,-41,Fmajor,60,60,60,57,57,59,Gmajor,60,Cmajor,Fother,Fother,Fother,Fmajor,Fmajor,Bother,Fother
64,55,48,48,Cmajor,60,60,60,55,55,59,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,53,59,50,Bdiminished,60,59,59,53,53,60,Cmajor,60,Cmajor,Bdiminished,Bdiminished,Bdiminished,Bdiminished,Bdiminished,Bdiminished,Bdiminished
67,52,55,52,Eminor,60,59,59,60,59,60,Cmajor,60,Cmajor,Cmajor,Eminor,Eminor,Cmajor,Eminor,Cmajor,Cmajor
67,60,52,45,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
65,57,53,50,Dminor,60,57,62,57,57,60,Cmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,60,55,52,Cmajor,60,60,60,60,60,59,Gmajor,59,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Eminor
62,59,55,55,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
64,60,55,48,Cmajor,60,60,60,60,60,60,Cother,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,60,57,43,Fmajor,60,60,60,60,60,62,Gmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Dminor,Fmajor
67,60,55,40,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,60,55,40,Cmajor,55,60,55,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,55,43,Cmajor,60,60,60,60,60,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother
60,55,52,36,Cmajor,55,60,55,55,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
