original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
-71,-67,-62,-55,Gmajor,62,59,62,67,67,64,Gmajor,64,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Eminor
76,67,-62,-55,Eminor,67,59,67,70,67,67,Cmajor,60,Cmajor,Eminor,Eminor,Eminor,Ediminished,Eminor,Eminor,Cmajor
-76,-67,64,60,Cmajor,67,60,67,67,67,60,Fmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,64,-64,-60,Cmajor,64,60,67,67,67,62,Gmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-72,-64,60,57,Aminor,64,60,64,64,64,60,Cmajor,48,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
69,60,60,57,Aminor,60,60,64,64,64,60,Fmajor,72,Fmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
-69,-60,57,53,Fmajor,60,60,60,60,60,1000,Cmajor,1000,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
71,62,53,50,Bdiminished,62,59,65,62,62,60,Fmajor,60,Fmajor,Bdiminished,Bdiminished,Bdiminished,Bdiminished,Bdiminished,Bdiminished,Bdiminished
-71,65,55,55,Gmajor,62,59,62,62,62,67,Cmajor,67,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
72,64,55,48,Cmajor,64,60,67,64,64,Cmajor,Cother,Cother,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
