original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
64,60,55,43,Cmajor,60,60,60,60,60,59,Gmajor,59,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Eminor
62,60,57,41,Dminor,59,57,57,60,60,59,Cmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Bdiminished,Dminor
62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
64,60,55,36,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-64,-60,-55,-36,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-64,-60,-55,-36,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,55,36,Cmajor,60,60,60,60,60,59,Gmajor,59,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,57,55,41,Fmajor,55,60,57,57,57,59,Cmajor,60,Cmajor,Fother,Fother,Fmajor,Fmajor,Fmajor,Gmajor,Fother
62,57,53,38,Dminor,59,57,57,57,57,60,Cmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,60,52,45,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
67,59,52,40,Eminor,60,59,59,60,59,60,Cmajor,60,Cmajor,Cmajor,Eminor,Eminor,Cmajor,Eminor,Cmajor,Cmajor
65,60,50,45,Dminor,60,57,62,60,60,60,Cmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
65,62,55,47,Gmajor,60,59,62,62,62,60,Cmajor,62,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,55,50,47,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
65,57,53,45,Fmajor,60,60,60,60,60,60,Cmajor,57,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,55,43,Cmajor,60,60,60,60,60,59,Gmajor,59,Bdiminished,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Eminor
62,60,57,41,Dminor,59,57,57,60,60,55,Cmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
64,60,55,36,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-64,-60,-55,-36,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-64,-60,-55,-36,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,60,57,42,Dmajor,59,62,57,60,60,59,Gmajor,59,Gmajor,Bminor,Dmajor,Dmajor,Dmajor,Dmajor,Bminor,Bminor
62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
62,62,55,47,Gmajor,59,59,59,62,62,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
64,62,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,60,53,45,Dminor,59,57,57,59,60,60,Cmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Bdiminished,Dminor,Dminor,Dminor
60,57,52,45,Aminor,55,60,57,57,57,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
60,57,54,39,D#diminished,55,66,57,57,57,60,Cmajor,62,Gmajor,Cminor,F#other,F#diminished,F#diminished,F#diminished,F#other,Dmajor
59,56,47,40,Emajor,55,59,56,56,56,60,Cmajor,60,Cmajor,Eminor,Eother,Emajor,Emajor,Emajor,Cmajor,Cmajor
59,56,52,40,Emajor,55,59,56,56,56,60,Cmajor,60,Cmajor,Eminor,Eother,Emajor,Emajor,Emajor,Cmajor,Cmajor
60,57,52,45,Aminor,55,60,57,57,57,60,Cmajor,57,Fmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,55,50,47,Gmajor,59,59,59,55,55,59,Cmajor,55,Cmajor,Bminor,Bminor,Bminor,Gmajor,Gmajor,Bminor,Gmajor
64,52,48,48,Cmajor,60,60,60,55,55,60,Fmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
62,55,50,47,Gmajor,59,59,59,55,55,60,Fmajor,59,Eminor,Bminor,Bminor,Bminor,Gmajor,Gmajor,Bminor,Bminor
65,57,48,45,Fmajor,60,60,60,57,57,1000,Fmajor,1000,Dminor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,52,43,Cmajor,60,60,60,60,60,60,Fmajor,67,Ediminished,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor
62,60,55,43,Cother,59,60,60,59,60,60,Fmajor,60,Fmajor,Gmajor,Cother,Cother,Gmajor,Cother,Cother,Cother
-62,59,-55,-43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
60,55,52,36,Cmajor,55,60,55,55,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
