original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
62,55,50,47,Gmajor,59,59,59,55,55,60,Fmajor,57,Fmajor,Bminor,Bminor,Bminor,Gmajor,Gmajor,Bminor,Bminor
-62,57,-50,45,Dother,59,62,57,53,57,59,Bdiminished,55,Cmajor,Bminor,Dother,Dother,Dminor,Dother,Bminor,Gother
62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother
64,60,55,48,Cmajor,60,60,60,60,60,59,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-64,-60,-55,-48,Cmajor,60,60,60,60,60,60,Dminor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,58,-55,36,Cmajor,60,60,60,60,60,59,Gmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
60,57,53,41,Fmajor,55,60,57,57,57,55,Cmajor,55,Cmajor,Fother,Fother,Fmajor,Fmajor,Fmajor,Fother,Fother
-60,-57,-53,-41,Fmajor,55,60,57,57,57,55,Cmajor,55,Cmajor,Fother,Fother,Fmajor,Fmajor,Fmajor,Fother,Fother
60,60,55,40,Cmajor,55,60,55,60,60,55,Gmajor,55,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,62,57,38,Dminor,60,57,62,62,62,55,Gmajor,55,Gmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-65,-62,-57,50,Dminor,60,57,62,62,62,59,Cmajor,55,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Bdiminished,Dminor
65,62,50,46,B-major,60,62,62,53,53,59,Cmajor,55,Cmajor,B-major,B-major,B-major,B-major,B-major,Bdiminished,Gminor
64,58,55,43,Ediminished,60,58,62,60,58,55,Gmajor,55,Gmajor,Cmajor,Ediminished,Eminor,Cmajor,Ediminished,Eminor,Eminor
62,62,53,46,B-major,59,62,58,58,58,59,Gmajor,59,Gmajor,Bdiminished,B-major,B-major,B-major,B-major,Bdiminished,Bdiminished
64,55,50,45,Eminor,60,59,59,57,55,60,Cmajor,55,Cmajor,Aminor,Bminor,Bminor,Dother,Eminor,Aminor,Eminor
62,54,50,38,Dmajor,59,62,57,53,54,60,Cmajor,55,Cmajor,Bminor,Dother,Dother,Dminor,Dmajor,Dother,Gother
-62,-54,-50,-38,Dmajor,59,62,57,53,54,60,Dminor,55,Cmajor,Bminor,Dother,Dother,Dminor,Dmajor,Dother,Gother
62,55,47,43,Gmajor,59,59,59,55,55,59,Gmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
64,55,48,48,Cmajor,60,60,60,55,55,60,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-64,-55,-48,47,Cmajor,60,60,60,55,55,60,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,57,48,45,Aminor,60,60,60,57,57,60,Fmajor,57,Fmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
65,57,50,50,Dminor,60,57,62,57,57,60,Fmajor,57,Fmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-65,-57,-50,48,Dminor,60,57,62,62,62,59,Fmajor,57,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Bdiminished,Dminor
65,58,50,46,B-major,60,62,62,53,53,60,Fmajor,57,Dminor,B-major,B-major,B-major,B-major,B-major,B-major,B-major
67,58,50,40,Ediminished,60,58,64,55,58,60,Fmajor,52,Cmajor,Cmajor,Ediminished,Eminor,Eminor,Ediminished,Cmajor,Eminor
-67,57,48,-40,Aminor,60,60,60,55,57,52,Cmajor,52,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor,Cmajor,Cmajor
-67,55,46,-40,Ediminished,60,58,64,55,55,53,Fmajor,57,Fmajor,Cmajor,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished,Ediminished
60,53,45,41,Fmajor,55,60,57,53,53,60,Fmajor,48,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
-60,-53,-45,-41,Fmajor,55,60,57,53,53,60,Fmajor,52,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,55,48,48,Cmajor,60,60,60,55,55,60,Fmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
62,57,45,42,Dmajor,59,62,57,57,57,55,Cmajor,55,Cmajor,Bminor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
60,-57,-45,-42,F#diminished,55,60,54,57,57,55,Cmajor,55,Cmajor,F#diminished,F#diminished,F#diminished,F#diminished,F#diminished,F#diminished,F#diminished
59,55,50,43,Gmajor,55,59,55,55,55,55,Gmajor,55,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
60,55,52,36,Cmajor,55,60,55,55,55,55,Gmajor,55,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
57,-55,50,38,Gother,54,67,55,54,55,59,Cmajor,55,Cmajor,Dmajor,Gother,Gother,Dmajor,Gother,Bminor,Gother
-57,54,48,-38,Dmajor,54,62,54,55,54,59,Cmajor,55,Cmajor,Dmajor,Dother,Dmajor,Aminor,Dmajor,Bminor,Aminor
55,50,47,43,Gmajor,50,59,50,50,50,55,Gmajor,55,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
-55,-50,-47,-43,Gmajor,50,59,50,50,50,59,Gmajor,59,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
55,52,47,40,Eminor,50,59,55,55,55,60,Cmajor,55,Cmajor,Eminor,Eminor,Eminor,Eminor,Eminor,Cmajor,Eminor
60,52,48,45,Aminor,55,60,57,52,52,60,Cmajor,55,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
-60,54,-48,-45,F#diminished,55,60,54,52,54,60,Dminor,55,Cmajor,Aminor,Aminor,F#diminished,Aminor,F#diminished,Aminor,Aminor
59,55,50,43,Gmajor,55,59,55,55,55,59,Gmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
57,54,50,38,Dmajor,54,62,54,54,54,60,Cmajor,55,Cmajor,Dmajor,Dother,Dmajor,Dmajor,Dmajor,Dother,Gother
-57,-54,48,-38,Dmajor,54,62,54,55,54,60,Cmajor,55,Cmajor,Dmajor,Dother,Dmajor,Aminor,Dmajor,Dother,Aminor
55,55,47,40,Eminor,50,59,55,55,55,60,Fmajor,57,Fmajor,Eminor,Eminor,Eminor,Eminor,Eminor,Cmajor,Eminor
62,57,53,41,Dminor,59,57,57,57,57,60,Fmajor,57,Fmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,-57,48,-41,Fmajor,60,60,60,57,57,59,Fmajor,57,Dminor,Fother,Fother,Fother,Fmajor,Fmajor,Cmajor,Fmajor
-64,60,-48,42,F#other,60,60,60,57,60,60,Fmajor,57,Dminor,F#other,F#other,F#other,F#diminished,F#other,F#other,F#diminished
62,55,47,43,Gmajor,59,59,59,55,55,60,Fmajor,52,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor
-62,-55,-47,-43,Gmajor,59,59,59,55,55,52,Cmajor,52,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Eminor
64,59,52,44,Emajor,60,59,59,59,59,53,Fmajor,57,Fmajor,Caugmented,Emajor,Emajor,Emajor,Emajor,Emajor,Aother
65,60,57,45,Fmajor,60,60,60,60,60,53,Fmajor,48,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
-65,62,55,47,Gmajor,60,59,62,62,62,52,Cmajor,52,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Eminor
64,60,55,48,Cmajor,60,60,60,60,60,55,Cmajor,57,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
62,59,55,43,Gmajor,59,59,59,59,59,57,Fmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Gother
60,60,52,45,Aminor,55,60,57,57,57,60,Fmajor,52,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
60,-60,57,41,Fmajor,55,60,57,57,57,1000,Fmajor,1000,Dminor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,55,43,Cmajor,60,60,60,60,60,60,Fmajor,67,Ediminished,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor
62,59,-55,-43,Gmajor,59,59,59,59,59,60,Fmajor,60,Fmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
-62,-59,53,-43,Gmajor,59,59,59,59,59,59,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother
60,55,52,36,Cmajor,55,60,55,55,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,NOT_FOUND,NOT_FOUND
